original_text,original_score,original_perplexity,counterfactual_text,counterfactual_score,counterfactual_perplexity,found_flip,levenshtein_similarity_score
sharply ,0.9387148022651672,2243.488525390625,sharply,0.9387148022651672,1349.9615478515625,False,0.875
"the entire point of a shaggy dog story, of course, is that it goes nowhere, and this is classic nowheresville in every sense. ",0.001811989233829081,79.38542938232422,"the entire point of a shaggy dog story, of course, is that it goes finding, and this is timeless nowheresville in every sense.",0.9615613222122192,132.09130859375,True,0.8809523809523809
sometimes dry ,0.00885128602385521,9953.3330078125,sometimes dry,0.00885128602385521,19229.091796875,False,0.9285714285714286
"as they come, already having been recycled more times than i'd care to count ",0.003631981322541833,142.34759521484375,"as they come, already having been elemental more times than i'd care to count",0.847232460975647,143.69921875,True,0.8831168831168831
"covers this territory with wit and originality, suggesting that with his fourth feature ",0.9996022582054138,302.0918273925781,"replacement this territory with wit andnsority, suggesting that with his fourth feature",0.05507000535726547,2601.282958984375,True,0.7954545454545454
a $ 40 million version of a game ,0.0294207613915205,588.0354614257812,a $ 40 million hearts of a game,0.991614580154419,1233.1318359375,True,0.7878787878787878
gorgeous and deceptively minimalist ,0.999562680721283,134.25592041015625,gorgeous and deceptively minimalist,0.999562680721283,74.29034423828125,False,0.9722222222222222
cross swords with the best of them and ,0.9973702430725098,146.78890991210938,cross quarrel with the best of them and,0.030313005670905113,92.41765594482422,True,0.8205128205128205
as a fringe feminist conspiracy theorist ,0.11836934834718704,527.878173828125,as a statesman feminist conspiracy theorist,0.5667586326599121,493.71185302734375,True,0.7674418604651163
"proves once again he hasn't lost his touch, bringing off a superb performance in an admittedly middling film. ",0.9994921684265137,86.9886245727539,"proves once again he hasn't lost his touch, bringing off anostic performance in an achingly wastinggn tel.",0.1341039389371872,539.7462768554688,True,0.7818181818181819
disappointments ,0.001361264381557703,210.7666015625,disappointments,0.001361264381557703,52.11948776245117,False,0.9375
the horrors ,0.007797414902597666,33994.60546875,the horrors,0.007797414902597666,92125.2578125,False,0.9166666666666666
a muddle splashed with bloody beauty as vivid as any scorsese has ever given us. ,0.9987008571624756,193.31314086914062,a uselessdle splashed with bloody beauty as vivid as any scorsese has ever given us.,0.37620216608047485,413.6712951660156,True,0.9047619047619048
many pointless ,0.0007933147135190666,31314.341796875,many pointless,0.0007933147135190666,232682.578125,False,0.9333333333333333
a beautifully ,0.9997394680976868,20338.771484375,a beautifully,0.9997394680976868,145604.171875,False,0.9285714285714286
"contrived, well-worn situations ",0.0019076440948992968,710.2486572265625,"contrived, well-fashion situations",0.9817474484443665,1654.2069091796875,True,0.7941176470588236
a doa ,0.0026135090738534927,771.7062377929688,a doa,0.0026135090738534927,979.3952026367188,False,0.8333333333333334
poor ben bratt couldn't find stardom if mapquest emailed him point-to-point driving directions. ,0.005472532939165831,369.8515625,prologue ben bratt couldn't redesignated stardom if mapquest emailed him point-to-point driving directions.,0.5393995046615601,476.2900695800781,True,0.8598130841121495
to be as subtle and touching as the son's room ,0.9978052973747253,275.62677001953125,to be as pig and touching as the son's room,0.33515599370002747,591.0323486328125,True,0.851063829787234
starts with a legend ,0.9714970588684082,669.0331420898438,starts with a legend,0.9714970588684082,302.6337890625,False,0.9523809523809523
far less sophisticated and ,0.001747463014908135,1284.808837890625,far less sophisticated and,0.001747463014908135,448.6806335449219,False,0.962962962962963
rich veins of funny stuff in this movie ,0.9997259974479675,685.2091064453125,rich humiliated of funny stuff in this movie,0.012124704197049141,1250.9422607421875,True,0.7727272727272727
no apparent joy ,0.001898710266686976,19086.51171875,no apparent joy,0.001898710266686976,15414.818359375,False,0.9375
shot on ugly digital video ,0.002313881181180477,3496.204833984375,shot onaro digital video,0.5790306925773621,18386.43359375,True,0.7777777777777778
... a sour little movie at its core; an exploration of the emptiness that underlay the relentless gaiety of the 1920's... the film's ending has a `` what was it all for?'' ,0.0026255494449287653,105.60478973388672,.. a ronnie little movie at its core; an exploration of the emptiness that underlay the relentless gaiety of the 1920's... the film's ending has a ` ` what was it all for?'',0.900924026966095,125.6904067993164,True,0.953757225433526
"though ford and neeson capably hold our interest, but its just not a thrilling movie ",0.0019049104303121567,674.7825317382812,"though ford and neeson capably hold our interest, but its justcuting a experimenting movie",0.930703341960907,2207.716796875,True,0.8333333333333334
is pretty damned funny. ,0.9997300505638123,215.5272674560547,is pretty damned funny.,0.9997300505638123,157.1707000732422,False,0.9583333333333334
we never feel anything for these characters ,0.0025786133483052254,399.30120849609375,weately feel anything for these characters,0.9017438888549805,819.7720336914062,True,0.8636363636363636
's a lousy one at that ,0.0009835745440796018,225.77198791503906,' s a delicatesy one at that,0.9800150990486145,451.18048095703125,True,0.6785714285714286
the corporate circus that is the recording industry in the current climate of mergers and downsizing ,0.04011299088597298,99.84971618652344,the corporatepower that is the recording industry in the current climate of mergers and downsizing,0.764370322227478,111.5098876953125,True,0.9207920792079208
"the storylines are woven together skilfully, the magnificent swooping aerial shots are breathtaking, and the overall experience is awesome. ",0.9997519850730896,67.2388687133789,"the storylines are woven together skilfully, the magnificent swooping aerial shots are breathtaking, and the overall experience is wasted.",0.03673521801829338,72.46104431152344,True,0.9571428571428572
of the most highly-praised disappointments i ,0.001289324602112174,228.55612182617188,of the most highly-praised successs i,0.998917818069458,243.8110809326172,True,0.7111111111111111
"sounds like a cruel deception carried out by men of marginal intelligence, with reactionary ideas about women and a total lack of empathy. ",0.0013283051084727049,103.89786529541016,"sounds like arigue richly carried out by men of insight intelligence, with reactionary ideas about women and a total amount of empathy.",0.9990707039833069,356.3227233886719,True,0.8129496402877698
seem fresh ,0.9990791082382202,15827.966796875,seem fresh,0.9990791082382202,29068.669921875,False,0.9090909090909091
to the dustbin of history ,0.002590394113212824,79.4092025756836,to the dusturance of history,0.9746120572090149,682.4622192382812,True,0.7857142857142857
"as a director, eastwood is off his game ",0.0021271584555506706,813.8228149414062,"as a director, eastwood is off his chest",0.5895476937294006,481.75555419921875,True,0.875
pays earnest homage to turntablists ,0.9992052912712097,665.1146850585938,pays earnesttort to turntablists,0.04096531867980957,2849.25537109375,True,0.8055555555555556
weak and ,0.0015580834588035941,414.5363464355469,weak and,0.0015580834588035941,45.8440055847168,False,0.8888888888888888
"skip this dreck, ",0.002970732981339097,674.7085571289062,"skip this dreck,",0.002970732981339097,494.2276916503906,False,0.9411764705882353
contains very few laughs and even less surprises ,0.0008992857183329761,488.6286315917969,contains very few laughs and even less surprises,0.0008992857183329761,254.6034393310547,False,0.9795918367346939
film to affirm love's power to help people endure almost unimaginable horror ,0.999329686164856,359.6234436035156,um to af blamed love's power to help people endure almost unimaginable horror,0.5445751547813416,682.7708129882812,False,0.8701298701298701
are an absolute joy ,0.9995495676994324,925.990478515625,are an absolute joy,0.9995495676994324,291.24652099609375,False,0.95
generates ,0.9988446235656738,1230.462890625,generates,0.9988446235656738,318.4475402832031,False,0.9
", like life, isn't much fun without the highs and lows ",0.019270624965429306,82.93331909179688," like life, isn't hated funstand the highs and lows",0.9930254220962524,788.3919067382812,True,0.7454545454545455
based on a true and historically significant story ,0.9996700286865234,255.24234008789062,based on a true and historically significant error,0.027818018570542336,199.1553192138672,True,0.9019607843137255
well-rounded tribute ,0.9996476173400879,6518.982421875,well-rounded tribute,0.9996476173400879,4135.912109375,False,0.9523809523809523
", though many of the actors throw off a spark or two when they first appear, they can't generate enough heat in this cold vacuum of a comedy to start a reaction. ",0.001511356676928699,83.01209259033203," though many of the actors throw off a spark or two when they first appear, they can't starvation enough guinness in thisrily universal of a comedy to start a reaction.",0.7498651742935181,292.2517395019531,True,0.8273809523809523
so much like a young robert deniro ,0.9990806579589844,1194.0701904296875,so muchroller a young robert deniro,0.0376681350171566,5104.603515625,True,0.8285714285714285
"khouri manages, with terrific flair, to keep the extremes of screwball farce and blood-curdling family intensity on one continuum. ",0.9996159076690674,271.32781982421875,"khouri guise, with worseغ, to keep the extremes of screwball farce and blood-curdling family intensity on one continuum.",0.13177412748336792,647.168212890625,True,0.8473282442748091
fashioning an engrossing entertainment out ,0.9994465708732605,808.3259887695312,fashioning an engathyrift entertainment out,0.17540988326072693,20090.53125,True,0.813953488372093
spiffy animated feature ,0.9989894032478333,1599.97265625,sp maiy animated feature,0.3733839988708496,3231.574462890625,True,0.7916666666666666
that's so sloppily written and cast that you can not believe anyone more central to the creation of bugsy than the caterer ,0.0010031601414084435,152.35745239257812,that's so fanoppily written and cast that you can not believe anyone more central to the creation of bugsy than the caterer,0.9313787221908569,295.1324157714844,True,0.967479674796748
"alternating between facetious comic parody and pulp melodrama, this smart-aleck movie... tosses around some intriguing questions about the difference between human and android life ",0.9994041919708252,126.6384048461914,"alternating between face ⇒ comic parody and pulp melodrama, this idiot-aleck movie...onies around some intriguing questions about the difference between human and android life",0.2686096429824829,463.7360534667969,True,0.9226519337016574
strung-together moments ,0.010448388755321503,1722.93603515625,strung-together moments,0.010448388755321503,867.1641845703125,False,0.9583333333333334
", generous and subversive artworks ",0.9992677569389343,1721.7515869140625, generous and subversive artworks,0.9989959597587585,305.5404357910156,False,0.9428571428571428
"it doesn't follow the stale, standard, connect-the-dots storyline which has become commonplace in movies that explore the seamy underbelly of the criminal world ",0.9989493489265442,52.46261978149414,"it doesn't follow theryl, standard, connect-the-dots storyline which has become commonplace in movies that explore the seamy underbelly of the criminal world",0.256600946187973,73.64350128173828,True,0.9627329192546584
funny yet ,0.9993575215339661,3306.480712890625,funny yet,0.9993575215339661,2587.101806640625,False,0.9
overbearing and over-the-top ,0.00201424234546721,71.28143310546875,overbearing and over-the-top,0.00201424234546721,30.79677963256836,False,0.9655172413793104
it's robert duvall! ,0.9980864524841309,601.9808349609375,it's robertaql!,0.25918418169021606,3025.176513671875,True,0.7
rich and sudden wisdom ,0.9996751546859741,8566.892578125,rich and sudden wisdom,0.9996751546859741,7061.71337890625,False,0.9565217391304348
"acted and directed, it's clear that washington most certainly has a new career ahead of him ",0.9995521903038025,135.01031494140625,"acted and directed, it's clear that washington most supposedly has a new career ahead of him",0.204481840133667,195.5527801513672,True,0.9021739130434783
