original_text,original_score,original_perplexity,counterfactual_text,counterfactual_score,counterfactual_perplexity,found_flip,levenshtein_similarity_score
"swimming is above all about a young woman's face, and by casting an actress whose face projects that woman's doubts and yearnings, it succeeds. ",0.9994509816169739,120.75067901611328,"swimming is above all about a young woman's face, and by casting an actress whose face projects that woman's doubts and yearnings, it fails.",0.005638549569994211,116.86041259765625,True,0.9444444444444444
equals the original and in some ways even betters it ,0.9986453652381897,135.24343872070312,equals the original and in some ways even worsens it,0.0015699905343353748,66.2602767944336,True,0.8867924528301887
"if anything, see it for karen black, who camps up a storm as a fringe feminist conspiracy theorist named dirty dick. ",0.9971458315849304,445.5126037597656,"if anything, avoid it for karen black, who fails miserably as a fringe feminist conspiracy theorist named dirty dick.",0.0026118215173482895,303.7538146972656,True,0.8376068376068376
a smile on your face ,0.99969482421875,232.28758239746094,a frown on your face,0.009714943356812,220.39491271972656,True,0.7142857142857143
"comes from the brave, uninhibited performances ",0.9996904134750366,511.9875793457031,"comes from the cowardly, inhibited performances",0.0018630011472851038,1411.74072265625,True,0.7872340425531915
excruciatingly unfunny and pitifully unromantic ,0.0007585403509438038,124.05333709716797,excruciatingly funny and delightfully romantic,0.999716579914093,118.33432006835938,True,0.7708333333333334
enriched by an imaginatively mixed cast of antic spirits ,0.9995892643928528,2458.61865234375,diminished by an unimaginatively mixed cast of antic spirits,0.001965544419363141,2000.0792236328125,True,0.85
"which half of dragonfly is worse: the part where nothing's happening, or the part where something's happening ",0.0014676849823445082,112.8331527709961,"which half of dragonfly is better: the part where everything's happening, or the part where something's happening",0.058973073959350586,102.23007202148438,False,0.9026548672566371
in world cinema ,0.9867087602615356,8784.0869140625,in world disaster,0.007887051440775394,21924.361328125,True,0.5882352941176471
very good viewing alternative ,0.9996094107627869,6941.38671875,very bad viewing alternative,0.000798478489741683,15490.447265625,True,0.8666666666666667
"the plot is nothing but boilerplate clichés from start to finish, ",0.000967630126979202,77.0287094116211,"the plot is everything but innovative delights from start to finish,",0.9995680451393127,158.1896514892578,True,0.7205882352941176
the action is stilted ,0.001287916791625321,204.8141632080078,the action is exhilarating,0.9996941089630127,158.35183715820312,True,0.6538461538461539
on all cylinders ,0.9977726340293884,3381.5390625,on no cylinders,0.03451850265264511,182172.4375,True,0.7647058823529411
"will find little of interest in this film, which is often preachy and poorly acted ",0.0008293055579997599,76.67237091064453,"will find much of interest in this film, which is often insightful and superbly acted",0.9997346997261047,68.23324584960938,True,0.7529411764705882
by far the worst movie of the year ,0.0008166669285856187,65.53596496582031,by far the best movie of the year,0.9996427297592163,24.39132308959961,True,0.8857142857142857
"sit through, ",0.1533210277557373,1124.3555908203125,enjoy,0.9993650317192078,75117.8359375,True,0.07692307692307687
more than another `` best man'' clone by weaving a theme throughout this funny film ,0.9997300505638123,1560.2972412109375,more than another `` worst man'' clone by weaving a theme throughout this boring film,0.0009724156698212028,1977.969482421875,True,0.8941176470588236
it's about issues most adults have to face in marriage and i think that's what i liked about it -- the real issues tucked between the silly and crude storyline ,0.998995840549469,157.78306579589844,it's about issues most adults have to face in marriage and i think that's what i disliked about it -- the real issues tucked between the silly and crude storyline,0.0052568912506103516,161.24990844726562,True,0.9753086419753086
heroes ,0.9994322657585144,983.3053588867188,villains,0.007015183102339506,1939.568603515625,True,0.0
oblivious to the existence of this film ,0.006914484314620495,384.43878173828125,aware of the existence of this film,0.9704466462135315,29.29276466369629,True,0.7
sharply ,0.9387148022651672,2243.488525390625,dull,0.0007215496734715998,2715.816650390625,True,0.125
"the entire point of a shaggy dog story, of course, is that it goes nowhere, and this is classic nowheresville in every sense. ",0.001811989233829081,79.38542938232422,"the entire point of a shaggy dog story, of course, is that it goes everywhere, and this is classic entertainment in every sense.",0.9990823268890381,44.4698600769043,True,0.8671875
sometimes dry ,0.00885128602385521,9953.3330078125,sometimes vibrant,0.9990060925483704,126272.1640625,True,0.6470588235294117
"as they come, already having been recycled more times than i'd care to count ",0.003631981322541833,142.34759521484375,"as they come, already having been cherished more times than i'd care to count",0.9984322190284729,125.16146087646484,True,0.9090909090909091
"covers this territory with wit and originality, suggesting that with his fourth feature ",0.9996022582054138,302.0918273925781,"covers this territory with dullness and banality, suggesting that with his fourth feature",0.0022032747510820627,229.98104858398438,True,0.8426966292134832
a $ 40 million version of a game ,0.0294207613915205,588.0354614257812,a $ 40 budget version of a game,0.008819708600640297,420.60882568359375,False,0.7575757575757576
gorgeous and deceptively minimalist ,0.999562680721283,134.25592041015625,dreadful and deceptively minimalist,0.0015417087124660611,171.0913543701172,True,0.7777777777777778
cross swords with the best of them and ,0.9973702430725098,146.78890991210938,cross swords with the worst of them and,0.004153078887611628,100.86186218261719,True,0.8974358974358975
as a fringe feminist conspiracy theorist ,0.11836934834718704,527.878173828125,as a mainstream feminist advocate,0.9505730867385864,702.849853515625,True,0.41463414634146345
"proves once again he hasn't lost his touch, bringing off a superb performance in an admittedly middling film. ",0.9994921684265137,86.9886245727539,"proves once again he hasn't lost his touch, bringing off a terrible performance in an admittedly middling film.",0.7169345021247864,78.2435302734375,False,0.9279279279279279
disappointments ,0.001361264381557703,210.7666015625,successes,0.9991926550865173,400.0202331542969,True,0.1875
the horrors ,0.007797414902597666,33994.60546875,the delights,0.9996398687362671,701.120361328125,True,0.33333333333333337
a muddle splashed with bloody beauty as vivid as any scorsese has ever given us. ,0.9987008571624756,193.31314086914062,a muddle splashed with bloody ugliness as dull as any scorsese has ever given us.,0.0007668122416362166,119.09966278076172,True,0.8271604938271605
many pointless ,0.0007933147135190666,31314.341796875,many meaningful,0.9996439218521118,106240.09375,True,0.4
a beautifully ,0.9997394680976868,20338.771484375,a terribly,0.0014883116818964481,162867.515625,True,0.4285714285714286
"contrived, well-worn situations ",0.0019076440948992968,710.2486572265625,"engaging, fresh situations",0.9997575879096985,4902.134765625,True,0.4375
a doa ,0.0026135090738534927,771.7062377929688,a delight,0.9996631145477295,219571.40625,True,0.33333333333333337
poor ben bratt couldn't find stardom if mapquest emailed him point-to-point driving directions. ,0.005472532939165831,369.8515625,great ben bratt easily found stardom when mapquest emailed him point-to-point driving directions.,0.9977630376815796,591.7466430664062,True,0.7938144329896908
to be as subtle and touching as the son's room ,0.9978052973747253,275.62677001953125,to be as harsh and upsetting as the son's room,0.0023847667034715414,215.62709045410156,True,0.7234042553191489
starts with a legend ,0.9714970588684082,669.0331420898438,starts with a disaster,0.0010904808295890689,346.3372802734375,True,0.6363636363636364
far less sophisticated and ,0.001747463014908135,1284.808837890625,far more sophisticated and,0.9989489912986755,202.58123779296875,True,0.8148148148148149
rich veins of funny stuff in this movie ,0.9997259974479675,685.2091064453125,poor veins of funny stuff in this movie,0.002864357316866517,566.1243896484375,True,0.875
no apparent joy ,0.001898710266686976,19086.51171875,full apparent joy,0.999405026435852,10325.2109375,True,0.7058823529411764
shot on ugly digital video ,0.002313881181180477,3496.204833984375,shot on beautiful digital video,0.999320387840271,1233.83056640625,True,0.7096774193548387
... a sour little movie at its core; an exploration of the emptiness that underlay the relentless gaiety of the 1920's... the film's ending has a `` what was it all for?'' ,0.0026255494449287653,105.60478973388672,... a sweet little movie at its core; an exploration of the fulfillment that underlay the joyful gaiety of the 1920's... the film's ending has a `` what was it all worth!'',0.9996410608291626,111.54769897460938,True,0.8430232558139534
"though ford and neeson capably hold our interest, but its just not a thrilling movie ",0.0019049104303121567,674.7825317382812,"though ford and neeson capably hold our interest, and it's just a thrilling movie",0.9992339611053467,414.2279052734375,True,0.8941176470588236
is pretty damned funny. ,0.9997300505638123,215.5272674560547,is pretty damned boring.,0.0008543732692487538,231.43846130371094,True,0.75
we never feel anything for these characters ,0.0025786133483052254,399.30120849609375,we always feel something for these characters,0.9994798302650452,185.1240234375,True,0.7555555555555555
's a lousy one at that ,0.0009835745440796018,225.77198791503906,'s a fantastic one at that,0.9997017979621887,70.50858306884766,True,0.6538461538461539
the corporate circus that is the recording industry in the current climate of mergers and downsizing ,0.04011299088597298,99.84971618652344,the corporate success that is the recording industry in the current climate of mergers and growth,0.9967997074127197,106.54157257080078,True,0.8514851485148515
"the storylines are woven together skilfully, the magnificent swooping aerial shots are breathtaking, and the overall experience is awesome. ",0.9997519850730896,67.2388687133789,"the storylines are woven together skilfully, the mediocre swooping aerial shots are underwhelming, and the overall experience is disappointing.",0.007407787721604109,71.84053802490234,True,0.7972027972027972
of the most highly-praised disappointments i ,0.001289324602112174,228.55612182617188,of the most highly-praised successes i,0.9988669157028198,156.42088317871094,True,0.7111111111111111
"sounds like a cruel deception carried out by men of marginal intelligence, with reactionary ideas about women and a total lack of empathy. ",0.0013283051084727049,103.89786529541016,"sounds like a noble intention carried out by men of exceptional intelligence, with progressive ideas about women and a total abundance of empathy.",0.999392032623291,121.9300765991211,True,0.7602739726027398
seem fresh ,0.9990791082382202,15827.966796875,seem stale,0.0010338096180930734,133332.078125,True,0.4545454545454546
to the dustbin of history ,0.002590394113212824,79.4092025756836,to the hall of fame of history,0.9969980716705322,110.11199951171875,True,0.5666666666666667
"as a director, eastwood is off his game ",0.0021271584555506706,813.8228149414062,"as a director, eastwood is on top of his game",0.9995960593223572,97.6110610961914,True,0.8222222222222222
pays earnest homage to turntablists ,0.9992052912712097,665.1146850585938,pays minimal homage to turntablists,0.17364375293254852,322.88201904296875,True,0.7777777777777778
weak and ,0.0015580834588035941,414.5363464355469,strong and,0.9995286464691162,33.74824905395508,True,0.30000000000000004
"skip this dreck, ",0.002970732981339097,674.7085571289062,"skip this gem,",0.006977215874940157,236.79922485351562,False,0.7058823529411764
contains very few laughs and even less surprises ,0.0008992857183329761,488.6286315917969,contains very many laughs and even more surprises,0.999680757522583,301.8333740234375,True,0.8163265306122449
film to affirm love's power to help people endure almost unimaginable horror ,0.999329686164856,359.6234436035156,film to deny love's power to help people endure almost unimaginable horror,0.24431797862052917,279.73291015625,True,0.9090909090909091
are an absolute joy ,0.9995495676994324,925.990478515625,are an absolute disaster,0.0008286917582154274,190.67071533203125,True,0.6666666666666667
generates ,0.9988446235656738,1230.462890625,degenerates,0.0012519062729552388,512.4281616210938,True,0.7272727272727273
", like life, isn't much fun without the highs and lows ",0.019270624965429306,82.93331909179688,"like life, is much fun with the highs and lows",0.9991657733917236,101.13030242919922,True,0.8363636363636364
based on a true and historically significant story ,0.9996700286865234,255.24234008789062,based on a false and historically insignificant story,0.0012574680149555206,223.9601287841797,True,0.8679245283018868
well-rounded tribute ,0.9996476173400879,6518.982421875,poorly-executed tribute,0.0011874677147716284,231.35858154296875,True,0.4782608695652174
", though many of the actors throw off a spark or two when they first appear, they can't generate enough heat in this cold vacuum of a comedy to start a reaction. ",0.001511356676928699,83.01209259033203,"though many of the actors throw off a spark or two when they first appear, they generate enough heat in this vibrant atmosphere of a comedy to start a reaction.",0.9993709921836853,88.33911895751953,True,0.8395061728395061
so much like a young robert deniro ,0.9990806579589844,1194.0701904296875,so much like an old robert deniro,0.21895016729831696,857.5919799804688,True,0.8285714285714285
"khouri manages, with terrific flair, to keep the extremes of screwball farce and blood-curdling family intensity on one continuum. ",0.9996159076690674,271.32781982421875,"khouri manages, with terrible flair, to keep the extremes of screwball farce and blood-curdling family intensity on one continuum.",0.998856782913208,264.5345458984375,False,0.9694656488549618
fashioning an engrossing entertainment out ,0.9994465708732605,808.3259887695312,fashioning a boring entertainment out,0.002036619931459427,1536.6175537109375,True,0.813953488372093
spiffy animated feature ,0.9989894032478333,1599.97265625,dull animated feature,0.0007162412512116134,11784.6005859375,True,0.7083333333333333
that's so sloppily written and cast that you can not believe anyone more central to the creation of bugsy than the caterer ,0.0010031601414084435,152.35745239257812,that's so beautifully written and cast that you can believe everyone more central to the creation of bugsy than the caterer,0.9995392560958862,201.36766052246094,True,0.8617886178861789
"alternating between facetious comic parody and pulp melodrama, this smart-aleck movie... tosses around some intriguing questions about the difference between human and android life ",0.9994041919708252,126.6384048461914,"alternating between facetious comic parody and pulp melodrama, this tiresome movie... tosses around some mundane questions about the difference between human and android life",0.0009969713864848018,132.52264404296875,True,0.8950276243093923
strung-together moments ,0.010448388755321503,1722.93603515625,beautiful moments,0.99972003698349,4182.849609375,True,0.41666666666666663
", generous and subversive artworks ",0.9992677569389343,1721.7515869140625,selfish and subversive artworks,0.002724525285884738,421.6825866699219,True,0.7142857142857143
"it doesn't follow the stale, standard, connect-the-dots storyline which has become commonplace in movies that explore the seamy underbelly of the criminal world ",0.9989493489265442,52.46261978149414,"it follows the stale, standard, connect-the-dots storyline which has become commonplace in movies that explore the seamy underbelly of the criminal world",0.022365327924489975,56.32636642456055,True,0.937888198757764
funny yet ,0.9993575215339661,3306.480712890625,boring yet,0.0012282447423785925,1268.447265625,True,0.4
overbearing and over-the-top ,0.00201424234546721,71.28143310546875,charming and outstanding,0.9997641444206238,3372.73046875,True,0.3793103448275862
it's robert duvall! ,0.9980864524841309,601.9808349609375,it's not robert duvall!,0.0314522460103035,361.5941467285156,True,0.782608695652174
rich and sudden wisdom ,0.9996751546859741,8566.892578125,poor and sudden wisdom,0.005180086474865675,6174.87451171875,True,0.782608695652174
"acted and directed, it's clear that washington most certainly has a new career ahead of him ",0.9995521903038025,135.01031494140625,"acted and directed, it's doubtful that washington most certainly has a new career ahead of him",0.10617197304964066,137.3128204345703,True,0.9042553191489362
in memory ,0.9971413016319275,10412.21875,in memory,0.9971413016319275,16890.662109375,False,0.9
respectable new one ,0.9987002611160278,1566.3643798828125,disappointing new one,0.0010595880448818207,78.09454345703125,True,0.4285714285714286
yet this grating showcase ,0.003111121244728565,4208.16455078125,yet this dazzling showcase,0.9996077418327332,8116.0849609375,True,0.7692307692307692
hate to tear your eyes away from the images long enough to read the subtitles ,0.9951210618019104,93.32989501953125,hate to tear your eyes away from the images long enough to ignore the subtitles,0.9889244437217712,98.64969635009766,False,0.9113924050632911
addition to sporting one of the worst titles in recent cinematic history ,0.000986667349934578,244.92529296875,addition to sporting one of the best titles in recent cinematic history,0.9996694326400757,142.19760131835938,True,0.9452054794520548
", this gender-bending comedy is generally quite funny. ",0.9995145797729492,102.77249908447266,this gender-bending comedy is generally quite boring.,0.0010724181775003672,151.94883728027344,True,0.8545454545454545
"build some robots, haul'em to the theater with you for the late show, and put on your own mystery science theatre 3000 tribute to what is almost certainly going to go down as the worst -- and only -- killer website movie of this or any other year ",0.002499952679499984,115.07170867919922,"build some robots, haul'em to the theater with you for the late show, and put on your own mystery science theatre 3000 tribute to what is almost certainly going to go down as the best -- and only -- killer website movie of this or any other year",0.9935830235481262,91.69762420654297,True,0.9838056680161943
don't work in concert ,0.0019333903910592198,585.1122436523438,do work in concert,0.998394787311554,212.81082153320312,True,0.8181818181818181
"the direction has a fluid, no-nonsense authority, and the performances by harris, phifer and cam ` ron seal the deal. ",0.9996261596679688,355.125,"the direction has a rigid, no-nonsense authority, and the performances by harris, phifer and cam ` ron break the deal.",0.999284565448761,346.2032165527344,False,0.940677966101695
would have liked it more if it had just gone that one step further ,0.2631564140319824,35.381160736083984,would have liked it more if it had just gone that one step further,0.2631564140319824,19.769208908081055,False,0.9850746268656716
"it's too harsh to work as a piece of storytelling, ",0.0016606877325102687,117.32852935791016,"it's too gentle to work as a piece of storytelling,",0.005647770129144192,95.83964538574219,False,0.8627450980392157
hawaiian shirt ,0.9348123669624329,5024.0888671875,dirty shirt,0.0043398612178862095,20418.201171875,True,0.4666666666666667
"takes a classic story, casts attractive and talented actors and uses a magnificent landscape to create a feature film that is wickedly fun to watch. ",0.9997665286064148,69.45177459716797,"takes a classic story, casts unattractive and untalented actors and uses a dull landscape to create a feature film that is wickedly boring to watch.",0.0015008363407105207,73.32998657226562,True,0.8590604026845637
provide its keenest pleasures ,0.999186098575592,2613.351318359375,provide its keenest pains,0.23173028230667114,811.4873046875,True,0.7666666666666666
altogether too slight to be called any kind of masterpiece ,0.0026324051432311535,283.05084228515625,altogether too substantial to be called any kind of masterpiece,0.04979655146598816,196.6291961669922,False,0.8412698412698413
grievous but ,0.02280047908425331,239.8573455810547,delightful but,0.9994947910308838,189.30421447753906,True,0.3571428571428571
"after you laugh once (maybe twice), you will have completely forgotten the movie by the time you get back to your car in the parking lot. ",0.0032951587345451117,29.454391479492188,"after you laugh once (maybe twice), you will have completely remembered the movie by the time you get back to your car in the parking lot.",0.4154578745365143,31.539840698242188,False,0.927536231884058
hopeless ,0.0012055616825819016,13467.154296875,hopeful,0.9993650317192078,29492.6640625,True,0.4444444444444444
"unpretentious, charming, quirky, original ",0.9997627139091492,190.3675537109375,"unpretentious, disappointing, quirky, clichéd",0.003117522457614541,105.66867065429688,True,0.6222222222222222
nicks and steinberg match their own creations for pure venality -- that's giving it the old college try. ,0.002626280300319195,478.90106201171875,nicks and steinberg match their own creations for pure brilliance -- that's giving it the old college try.,0.7408181428909302,353.145263671875,True,0.9150943396226415
very well-written and very well-acted. ,0.9996336698532104,25.981426239013672,very poorly-written and very poorly-acted.,0.0007970743463374674,35.59148406982422,True,0.7380952380952381
aren't many conclusive answers in the film ,0.00134118867572397,476.66448974609375,are many conclusive answers in the film,0.9243077039718628,416.7354736328125,True,0.9069767441860466
"clumsy dialogue, heavy-handed phoney-feeling sentiment, ",0.0011320301564410329,310.3740539550781,"graceful dialogue, light-handed genuine-feeling sentiment,",0.9996781349182129,288.06964111328125,True,0.6551724137931034
"proves a lovely trifle that, unfortunately, is a little too in love with its own cuteness. ",0.0023876968771219254,63.71976089477539,"proves a lovely trifle that, fortunately, is just the right amount in love with its own cuteness.",0.9748958349227905,72.84191131591797,True,0.8041237113402062
bring tissues. ,0.9952313303947449,1422.116455078125,bring weapons.,0.9922096729278564,450.8520812988281,False,0.5333333333333333
the film's mid-to-low budget is betrayed by the surprisingly shoddy makeup work. ,0.0011023585684597492,78.2576675415039,the film's mid-to-low budget is highlighted by the surprisingly impressive makeup work.,0.9992765784263611,57.73683547973633,True,0.7701149425287357
brings the proper conviction to his role as (jason bourne). ,0.9993221759796143,467.42047119140625,brings the improper conviction to his role as (jason bourne).,0.2583480775356293,592.1229248046875,True,0.9508196721311475
"as a young woman of great charm, generosity and diplomacy ",0.9995914101600647,204.30772399902344,"as a young woman of no charm, selfishness and hostility",0.003947387915104628,130.14918518066406,True,0.5862068965517242
there's something poignant about an artist of 90-plus years taking the effort to share his impressions of life and loss and time and art with us. ,0.9996531009674072,62.9111328125,there's something painful about an artist of 90-plus years taking the effort to share his complaints of life and loss and time and art with us.,0.025226814672350883,79.11054992675781,True,0.904109589041096
just too silly ,0.0013854033313691616,2170.30078125,just too delightful,0.9996947050094604,9482.2333984375,True,0.5263157894736843
cinematic bon bons ,0.999363362789154,914.8040771484375,cinematic disasters,0.0015261298976838589,1614.213134765625,True,0.5263157894736843
it is supremely unfunny and unentertaining to watch middle-age and ,0.000927217595744878,102.56898498535156,it is supremely funny and entertaining to watch middle-age and,0.9997662901878357,100.87225341796875,True,0.9253731343283582
a lively and engaging examination of how similar obsessions can dominate a family. ,0.9996805191040039,193.11459350585938,a dull and disengaging examination of how similar obsessions can dominate a family.,0.0012094075791537762,244.63629150390625,True,0.891566265060241
irritates and ,0.0014435139019042253,369.8257751464844,delights and,0.9996795654296875,520.8311767578125,True,0.5
collapse ,0.0018282849341630936,6250.68359375,success,0.9995941519737244,,True,0.11111111111111116
so many of the challenges it poses for itself that one can forgive the film its flaws ,0.9940575361251831,257.3428955078125,so many of the challenges it imposes on itself that one cannot forgive the film its flaws,0.5167241096496582,190.51856994628906,False,0.9101123595505618
", it serves as a workable primer for the region's recent history, and would make a terrific 10th-grade learning tool. ",0.998868465423584,47.53928756713867,"it serves as a terrible primer for the region's recent history, and would make a horrific 10th-grade learning tool.",0.0021602341439574957,71.79150390625,True,0.923728813559322
wide-awake all the way through ,0.9859194755554199,131.25474548339844,wide-awake none of the way through,0.0052382079884409904,125.81626892089844,True,0.7647058823529411
"(vainly, i think) ",0.004191630054265261,143.9383544921875,"(successfully, i think)",0.9990272521972656,327.5982971191406,True,0.5217391304347826
is one big excuse to play one lewd scene after another. ,0.0011575156822800636,185.39822387695312,is one big opportunity to play one delightful scene after another.,0.9985964894294739,210.85084533691406,True,0.696969696969697
is effective if you stick with it ,0.9984739422798157,188.16720581054688,is ineffective if you stick with it,0.0013619678793475032,133.61363220214844,True,0.9142857142857143
that underscore the importance of family tradition and familial community ,0.9994009733200073,259.4179992675781,that underscore the neglect of family tradition and familial community,0.009680715389549732,418.1210021972656,True,0.8648648648648649
"delivers what it promises: a look at the `` wild ride'' that ensues when brash young men set out to conquer the online world with laptops, cell phones and sketchy business plans ",0.9991939663887024,83.62081146240234,"delivers what it promises: a look at the `` tedious ride'' that ensues when brash young men set out to fail in the online world with laptops, cell phones and sketchy business plans",0.9916117191314697,90.77220916748047,False,0.9222222222222223
"watching this digital-effects-heavy, supposed family-friendly comedy ",0.005054017063230276,276.0312194824219,"watching this digital-effects-rich, truly family-friendly comedy",0.999646782875061,174.2489013671875,True,0.7971014492753623
absolutely and completely ridiculous and ,0.0012732804752886295,275.3876647949219,absolutely and completely wonderful and,0.9996460676193237,196.16159057617188,True,0.7560975609756098
's a very tasteful rock and roll movie. ,0.9997681975364685,75.15283203125,'s a very tasteless rock and roll movie.,0.0020728823728859425,67.119384765625,True,0.875
"the movie is almost completely lacking in suspense, surprise and consistent emotional conviction. ",0.0007830712129361928,158.58547973632812,"the movie is almost completely rich in suspense, surprise and consistent emotional conviction.",0.9987081289291382,182.15090942382812,True,0.9285714285714286
realistic portrayal ,0.9994831085205078,7832.96142578125,unrealistic portrayal,0.027796732261776924,989.8892211914062,True,0.8571428571428572
"as if trying to grab a lump of play-doh, the harder that liman tries to squeeze his story ",0.0031371568329632282,259.2264709472656,"as if trying to gently shape a lump of play-doh, the easier that liman tries to mold his story",0.004921034909784794,284.0190124511719,False,0.7765957446808511
well-thought stunts or ,0.9986883997917175,4499.5712890625,poorly-thought stunts or,0.0010759476572275162,2302.300048828125,True,0.75
reveals how important our special talents can be when put in service of of others. ,0.9996547698974609,104.05438995361328,reveals how trivial our special talents can be when put in service of others.,0.5125082731246948,92.44855499267578,False,0.8554216867469879
no lika da ,0.0012270309962332249,2187.299560546875,yes lika da,0.9990338087081909,3780.83984375,True,0.6363636363636364
a welcome relief ,0.999122679233551,15009.1748046875,a burdensome relief,0.9843145608901978,1615.0992431640625,False,0.631578947368421
the promise of digital filmmaking ,0.9991995692253113,1578.1121826171875,the failure of digital filmmaking,0.0014950260519981384,833.8283081054688,True,0.7941176470588236
just one that could easily wait for your pay per view dollar ,0.00681691337376833,396.760986328125,just one that should not miss your pay per view dollar,0.9993624091148376,280.3609313964844,True,0.7377049180327868
justify a theatrical simulation of the death camp of auschwitz ii-birkenau ,0.011015373282134533,336.38323974609375,justify a theatrical simulation of the life camp of auschwitz ii-birkenau,0.026240209117531776,407.7977294921875,False,0.92
extraordinary faith ,0.9996460676193237,21233.958984375,ordinary doubt,0.016172224655747414,23168.802734375,True,0.44999999999999996
have i seen a film so willing to champion the fallibility of the human heart ,0.9991011619567871,173.39486694335938,have i seen a film so unwilling to champion the fallibility of the human heart,0.0018438129918649793,163.66781616210938,True,0.9615384615384616
", sometimes beautiful adaptation ",0.9993263483047485,59330.80078125,sometimes terrible adaptation,0.0034271960612386465,67210.6015625,True,0.696969696969697
about as interesting ,0.004565860144793987,3796.0830078125,about as fascinating,0.004823056980967522,2995.797607421875,False,0.6190476190476191
"caruso sometimes descends into sub-tarantino cuteness... but for the most part he makes sure the salton sea works the way a good noir should, keeping it tight and nasty. ",0.9991313815116882,98.72254180908203,"caruso sometimes descends into sub-tarantino cuteness... but for the most part he makes sure the salton sea fails the way a bad noir should, keeping it loose and pleasant.",0.9345534443855286,124.8955078125,False,0.8888888888888888
"overlong, and bombastic ",0.002293782075867057,507.8533020019531,"engaging, and exhilarating",0.9997734427452087,183.83811950683594,True,0.42307692307692313
derivative and hammily ,0.004109072498977184,1353.76611328125,original and skillfully,0.9997337460517883,511.3232421875,True,0.26086956521739135
"most audacious, outrageous, ",0.999224066734314,152.11404418945312,"most cowardly, disgraceful",0.0012848759070038795,258.66082763671875,True,0.3928571428571429
at its best moments ,0.9984397292137146,1093.155029296875,at its worst moments,0.0015087100910022855,454.81195068359375,True,0.8
disney again ransacks its archives for a quick-buck sequel. ,0.0016216496005654335,262.0887451171875,disney again explores its archives for a cherished sequel.,0.9982805252075195,1131.104736328125,True,0.7
"that final, beautiful scene ",0.9997027516365051,893.9037475585938,"that final, dreadful scene",0.0011880196398124099,927.812744140625,True,0.7857142857142857
"some movies suck you in despite their flaws, ",0.998896598815918,375.0063171386719,"some movies suck you in because of their flaws,",0.7841494679450989,120.85528564453125,False,0.8085106382978724
