original_text,original_score,original_perplexity,counterfactual_text,counterfactual_score,counterfactual_perplexity,found_flip,levenshtein_similarity_score
rich veins of funny stuff in this movie ,0.9997259974479675,685.2091064453125,rich veins of funny material in this movie,0.9997715353965759,643.5271606445312,False,0.8095238095238095
no apparent joy ,0.001898710266686976,19086.51171875,there was apparent joy,0.9992708563804626,1973.3309326171875,True,0.5454545454545454
shot on ugly digital video ,0.002313880017027259,3496.204833984375,shot on black digital video,0.05019587650895119,1088.0234375,False,0.7777777777777778
... a sour little movie at its core; an exploration of the emptiness that underlay the relentless gaiety of the 1920's... the film's ending has a `` what was it all for?'' ,0.002625548280775547,105.60478973388672,"a fabulous tale of intergenerational love, jealousy and revenge, with the combination of love, forgiveness and acceptance letting go easy.",0.9996918439865112,53.25165939331055,True,0.2732558139534884
"though ford and neeson capably hold our interest, but its just not a thrilling movie ",0.001904912176541984,674.7825317382812,"though ford and neeson capably hold our interest, but its just not a thrilling or even a bad movie",0.5052731037139893,397.71868896484375,True,0.846938775510204
is pretty damned funny. ,0.9997300505638123,215.5272674560547,"unless the doctor ran, the man looked like a loser with beer and $100 gas-i pretty damned funny.",0.20013679563999176,280.7949523925781,True,0.22916666666666663
we never feel anything for these characters ,0.0025786133483052254,399.30120849609375,we clearly never feel anything for these characters,0.0014020131202414632,280.05389404296875,False,0.8235294117647058
's a lousy one at that ,0.0009835745440796018,225.77198791503906,'s a lousy empty one at that,0.001054733176715672,466.46258544921875,False,0.75
the corporate circus that is the recording industry in the current climate of mergers and downsizing ,0.04011300206184387,99.84971618652344,the corporate circus at its mouth in is the recording industry in the current climate of mergers and downsizing.,0.04388972371816635,134.53250122070312,False,0.875
"the storylines are woven together skilfully, the magnificent swooping aerial shots are breathtaking, and the overall experience is awesome. ",0.9997519850730896,67.2388687133789,"the storylines are not woven together skilfully, the magnificent swooping aerial shots are breathtaking, and the overall experience is awesome.",0.9996777772903442,76.67343139648438,False,0.965034965034965
of the most highly-praised disappointments i ,0.001289324602112174,228.55612182617188,"i can't blame the cinematography, but the music, is really bad-i have never been better at such a complex piece of music.",0.002811277052387595,45.60618591308594,False,0.20661157024793386
"sounds like a cruel deception carried out by men of marginal intelligence, with reactionary ideas about women and a total lack of empathy. ",0.0013283051084727049,103.89786529541016,"this information about how to make a good life seems logical, representing some basic principles about human and animal behavior, and is useful in clarifying some of the mores about human and animal instincts.",0.9979289770126343,34.90989303588867,True,0.26794258373205737
seem fresh ,0.9990791082382202,15827.966796875,"no, it's fresh",0.9973891377449036,95.41730499267578,False,0.3571428571428571
to the dustbin of history ,0.002590394113212824,79.4092025756836,do not take the dustbin of history,0.37252798676490784,101.0473403930664,False,0.6764705882352942
"as a director, eastwood is off his game ",0.0021271605510264635,813.8228149414062,the art house knows its limits,0.9879451990127563,577.69384765625,True,0.22499999999999998
pays earnest homage to turntablists ,0.9992052912712097,665.1146850585938,i did not enjoy the art direction or the setsnor did the setsnor did the overall lighting or atmospheric lighting all in all,0.0026154250372201204,91.4483413696289,True,0.17460317460317465
weak and ,0.0015580826438963413,414.5363464355469,"weak and annoying, this could have been a classic cartoon.",0.000978870433755219,64.76534271240234,False,0.15517241379310343
"skip this dreck, ",0.002970732981339097,674.7085571289062,"don't skip this dreck,",0.743407130241394,195.95799255371094,True,0.6818181818181819
contains very few laughs and even less surprises ,0.0008992857183329761,488.6286315917969,contains very few laughs and even surprises,0.0025356803089380264,641.5299072265625,False,0.8775510204081632
film to affirm love's power to help people endure almost unimaginable horror ,0.999329686164856,359.6234436035156,"film to affirm love's power to help people endure empty almost unimaginable horror for them --- i would love this film to share with them, and maybe not.",0.9953600764274597,196.0802459716797,False,0.5032679738562091
are an absolute joy ,0.9995495676994324,925.990478515625,so james decide to fight for ricky and not for justin because justin was not really a friend.,0.014601475559175014,190.7518310546875,True,0.16129032258064513
generates ,0.9988446235656738,1230.462890625,generates revenue for the holders of units 1 and 2.,0.9938741326332092,72.7141342163086,False,0.196078431372549
", like life, isn't much fun without the highs and lows ",0.019270624965429306,82.93331909179688,", like life, isn't much fun without the highs and lows",0.019270624965429306,49.22935485839844,False,0.9818181818181818
based on a true and historically significant story ,0.9996700286865234,255.24234008789062,"based on a historical novel by terry gilliam, the story",0.9928401708602905,119.83773040771484,False,0.4181818181818182
well-rounded tribute ,0.9996476173400879,6518.982421875,"well-no thank you,'' said gandalf.rounded tribute",0.6757875084877014,1242.4674072265625,False,0.3877551020408163
", though many of the actors throw off a spark or two when they first appear, they can't generate enough heat in this cold vacuum of a comedy to start a reaction. ",0.0015113560948520899,83.01209259033203,", everyone always says ""well done. - great work, danny, they can't generate enough heat in this cold vacuum of a comedy to start a reaction.",0.015219392254948616,196.0566864013672,False,0.6419753086419753
so much like a young robert deniro ,0.9990806579589844,1194.0701904296875,but of a young george demille is not in training.,0.025974662974476814,487.1794128417969,True,0.22448979591836737
"khouri manages, with terrific flair, to keep the extremes of screwball farce and blood-curdling family intensity on one continuum. ",0.9996159076690674,271.32781982421875,"but kudrow is the worse actor, he reminds me of another intense filmmaker-eric schaffer, whose 1977 project with john eliot gardiner mistook for a fake a fake blood test came out the same year).",0.011129142716526985,311.73223876953125,True,0.24226804123711343
fashioning an engrossing entertainment out ,0.9994465708732605,808.3259887695312,"and that's what it is, an engrossing entertainment out",0.9995730519294739,53.475643157958984,False,0.6666666666666667
spiffy animated feature ,0.9989894032478333,1599.97265625,is this supposed to be funny?,0.004032603930681944,54.304805755615234,True,0.24137931034482762
that's so sloppily written and cast that you can not believe anyone more central to the creation of bugsy than the caterer ,0.0010031607234850526,152.35745239257812,that's really sloppily written and cast that you can not believe anyone more central to the creation of bugsy than the caterer,0.001081962021999061,172.93577575683594,False,0.9444444444444444
"alternating between facetious comic parody and pulp melodrama, this smart-aleck movie... tosses around some intriguing questions about the difference between human and android life ",0.9994041919708252,126.6384048461914,"alternating between dull facetious comic parody and pulp melodrama, this smart-aleck movie... tosses around some intriguing questions about the difference between human and android life",0.9955664277076721,124.77782440185547,False,0.9675675675675676
strung-together moments ,0.010448388755321503,1722.93603515625,"and to see other than the occasional boob shot, there was so much that was good about this film-it was so good, yet the little expectations there was for this film were shot to hell.",0.15542341768741608,46.60502624511719,False,0.10989010989010994
", generous and subversive artworks ",0.9992677569389343,1721.7515869140625,", generous and subversive artworks, no artworks",0.9842327833175659,299.8929138183594,False,0.7446808510638299
"it doesn't follow the stale, standard, connect-the-dots storyline which has become commonplace in movies that explore the seamy underbelly of the criminal world ",0.9989493489265442,52.46261978149414,"it doesn't follow the stale, standard, connect-plot-dots storyline which has become commonplace in movies that explore the seamy underbelly of the criminal world",0.9987649917602539,73.9014892578125,False,0.968944099378882
funny yet ,0.9993575215339661,3306.480712890625,funny and,0.9996986389160156,353.6025695800781,False,0.6
overbearing and over-the-top ,0.00201424234546721,71.28143310546875,not anything heavy and over-the-top,0.5027437806129456,51.91080856323242,True,0.5714285714285714
it's robert duvall! ,0.9980864524841309,601.9808349609375,"no, it's not robert duvall!",0.08390828967094421,115.01217651367188,True,0.6666666666666667
rich and sudden wisdom ,0.9996751546859741,8566.892578125,rich and rarest surely the most beautiful sudden wisdom,0.9995439648628235,1341.7823486328125,False,0.38181818181818183
"acted and directed, it's clear that washington most certainly has a new career ahead of him ",0.9995521903038025,135.01031494140625,but that doesn't mean washington no longer has a living ambition as he has at many others.,0.15281559526920319,93.1208267211914,True,0.25
in memory ,0.9971413016319275,10412.21875,no memory?,0.0027787084691226482,1878.8074951171875,True,0.7
respectable new one ,0.9987002611160278,1566.3643798828125,respectable new one empty,0.009846108965575695,4247.30615234375,True,0.8
yet this grating showcase ,0.0031111198477447033,4208.16455078125,yet this flawed showcase,0.00912562943994999,16762.494140625,False,0.7307692307692308
hate to tear your eyes away from the images long enough to read the subtitles ,0.9951210618019104,93.32989501953125,hate to tear your eyes out of the blue while smiling at long enough to read the subtitles,0.9964481592178345,80.6406021118164,False,0.7078651685393258
addition to sporting one of the worst titles in recent cinematic history ,0.0009866668842732906,244.92529296875,"addition to sporting one of the worst titles in this lame franchise, this film couldn't even capture the level of commentary cinematic history",0.000759280170314014,180.0316925048828,False,0.5
", this gender-bending comedy is generally quite funny. ",0.9995145797729492,102.77249908447266,"while watching this film, i couldn't help but realize the similarities(i. e., stealing is chilling comedy.",0.9893401265144348,132.55577087402344,False,0.2075471698113207
"build some robots, haul'em to the theater with you for the late show, and put on your own mystery science theatre 3000 tribute to what is almost certainly going to go down as the worst -- and only -- killer website movie of this or any other year ",0.002499951748177409,115.07170867919922,"build some robots, haul'em to the theater with you for the late show, and put on your own mystery science theatre 3000 tribute to what is almost certainly going to go down as the worst -- and only -- killer website movie of this or any other year",0.002499951748177409,101.91890716552734,False,0.9959514170040485
don't work in concert ,0.0019333893433213234,585.1122436523438,work and sleep here.,0.9457948207855225,234.49856567382812,True,0.2272727272727273
"the direction has a fluid, no-nonsense authority, and the performances by harris, phifer and cam ` ron seal the deal. ",0.9996261596679688,355.125,"it's not a shame that people haven't been interested in the 1980s when santa clausen worked on evolutionary biology and sat on soap opera. direction has a fluid, no-nonsense authority, and the performances by harris, phifer and cam ` ron seal the deal.",0.9991191029548645,182.8380126953125,False,0.46031746031746035
would have liked it more if it had just gone that one step further ,0.2631564140319824,35.381160736083984,would have liked it more if it had just gone that one step empty,0.0018171239644289017,60.601463317871094,False,0.8955223880597015
"it's too harsh to work as a piece of storytelling, ",0.001660686917603016,117.32852935791016,"it's too harsh to work with as a piece of storytelling,",0.0018210574053227901,61.67014694213867,False,0.8909090909090909
hawaiian shirt ,0.9348123669624329,5024.0888671875,"hawaiian shirt, do you see?",0.770209550857544,179.24636840820312,False,0.5555555555555556
"takes a classic story, casts attractive and talented actors and uses a magnificent landscape to create a feature film that is wickedly fun to watch. ",0.9997665286064148,69.45177459716797,"takes a classic story, plays attractive and talented actors and uses a magnificent landscape to create a feature film that is wickedly fun to watch.",0.9997687935829163,68.47420501708984,False,0.9664429530201343
provide its keenest pleasures ,0.999186098575592,2613.351318359375,provide its keenest refreshment possible.,0.999479353427887,388.4144287109375,False,0.5609756097560976
altogether too slight to be called any kind of masterpiece ,0.0026324051432311535,283.05084228515625,they may not all be the best out there but they are probably worth watching to see her act and sing.,0.999416708946228,42.05683135986328,True,0.25
grievous but ,0.02280047908425331,239.8573455810547,grievous indeed,0.005891278386116028,185.4225311279297,False,0.6
"after you laugh once (maybe twice), you will have completely forgotten the movie by the time you get back to your car in the parking lot. ",0.003295157104730606,29.454391479492188,"after you laugh once (maybe twice), you will have completely forgotten the movie by the time you get home in the parking lot.",0.002372243907302618,36.84821701049805,False,0.8840579710144928
hopeless ,0.0012055609840899706,13467.154296875,hopeless or explosive,0.0026598332915455103,3418.54248046875,False,0.4285714285714286
"unpretentious, charming, quirky, original ",0.9997627139091492,190.3675537109375,"unpretentious, charming, not pretentious or quirky, original",0.99972003698349,123.76187896728516,False,0.6666666666666667
nicks and steinberg match their own creations for pure venality -- that's giving it the old college try. ,0.002626280300319195,478.90106201171875,"it would be far more enjoyable without them, it would have become a classic and quite successful movie.",0.9994661211967468,35.601226806640625,True,0.19047619047619047
very well-written and very well-acted. ,0.9996336698532104,25.981426239013672,very well-written and not overly acted.,0.9996004700660706,93.13943481445312,False,0.7435897435897436
aren't many conclusive answers in the film ,0.001341189374215901,476.66448974609375,however there are so many unique and not so believable moments in the film,0.018355069682002068,71.4197998046875,False,0.3648648648648649
"clumsy dialogue, heavy-handed phoney-feeling sentiment, ",0.0011320301564410329,310.3740539550781,"no dialogue, heavy-handed phoney-feeling sentiment, no",0.0019477561581879854,196.9557342529297,False,0.8571428571428572
"proves a lovely trifle that, unfortunately, is a little too in love with its own cuteness. ",0.0023876968771219254,63.71976089477539,i do not recommend this film to anyone with an open mind or a love of female-centred comedy.,0.12506268918514252,28.456680297851562,False,0.23913043478260865
bring tissues. ,0.9952313303947449,1422.116455078125,bring tissues. [answer],0.532861053943634,843.0061645507812,False,0.6521739130434783
the film's mid-to-low budget is betrayed by the surprisingly shoddy makeup work. ,0.0011023585684597492,78.2576675415039,the film's mid-to-low budget is betrayed by the extremely the surprisingly shoddy makeup work.,0.0010559813817963004,102.81867218017578,False,0.8404255319148937
brings the proper conviction to his role as (jason bourne). ,0.9993221759796143,467.42047119140625,"in support of his claim, he submitted the petition for authorization to have the judge of madrid on case status so that he could pronounce it.",0.24706116318702698,74.24764251708984,True,0.2605633802816901
"as a young woman of great charm, generosity and diplomacy ",0.9995914101600647,204.30772399902344,"as a young woman of great charm, an amateur writer in the ivory but without diplomacy.",0.8877000212669373,174.21151733398438,False,0.5697674418604651
there's something poignant about an artist of 90-plus years taking the effort to share his impressions of life and loss and time and art with us. ,0.9996531009674072,62.9111328125,there's something poignant about an artist of 90-plus years taking the effort to share his impressions of life and trying to lose and time and art with us.,0.9996010661125183,80.19100189208984,False,0.9225806451612903
just too silly ,0.0013854027492925525,2170.30078125,justn't silly empty,0.012340708635747433,5460.84130859375,False,0.5263157894736843
cinematic bon bons ,0.999363362789154,914.8040771484375,is there an age limit to compete in the olympics,0.08366234600543976,59.87613296508789,True,0.1875
it is supremely unfunny and unentertaining to watch middle-age and ,0.000927217595744878,102.56898498535156,it is supremely awesome andentertaining to watch middle-aged and,0.9997218251228333,107.96622467041016,True,0.8208955223880597
a lively and engaging examination of how similar obsessions can dominate a family. ,0.9996805191040039,193.11459350585938,"this engrossing film is a treat for any movie fan who loves a gripping courtroom drama, portrayed in the most human but unsentimental terms.",0.9996660947799683,56.25239181518555,False,0.22857142857142854
irritates and ,0.0014435139019042253,369.8257751464844,"you see that thing about mountains, especially when it comes to people.",0.9960333704948425,50.0546760559082,True,0.11267605633802813
collapse ,0.0018282849341630936,6250.68359375,"but, your client... collapse",0.0027094108518213034,2446.3173828125,False,0.25
so many of the challenges it poses for itself that one can forgive the film its flaws ,0.9940575361251831,257.3428955078125,"however, it is a beautiful film, the story of an innocent woman in the middle of traffic, and the message behind it all is that trite, anti-woman propaganda:",0.6763125658035278,29.223140716552734,False,0.2547770700636943
", it serves as a workable primer for the region's recent history, and would make a terrific 10th-grade learning tool. ",0.998868465423584,47.53928756713867,"not only that, but since he's playing william frawley for everton in england, it serves as a workable primer for the region's recent history.",0.9991557598114014,85.93013763427734,False,0.2695035460992907
wide-awake all the way through ,0.9859194755554199,131.25474548339844,but for miranda she wasn't...... the way she seemed to wake up and smell.,0.6080337166786194,137.17054748535156,False,0.2465753424657534
"(vainly, i think) ",0.004191630054265261,143.9383544921875,"(vainly, not i think)",0.006748926360160112,249.17039489746094,False,0.7619047619047619
is one big excuse to play one lewd scene after another. ,0.001157516147941351,185.39822387695312,i'm sure there are a million reasons to like this movie even if it has bad music......,0.1869523674249649,49.5739631652832,False,0.2558139534883721
is effective if you stick with it ,0.9984739422798157,188.16720581054688,isn't effective if you stick with it,0.000975744565948844,89.1495590209961,True,0.8888888888888888
that underscore the importance of family tradition and familial community ,0.9994009733200073,259.4179992675781,empty the importance of family and the communal unity,0.009514221921563148,142.1551055908203,True,0.527027027027027
"delivers what it promises: a look at the `` wild ride'' that ensues when brash young men set out to conquer the online world with laptops, cell phones and sketchy business plans ",0.9991939663887024,83.62081146240234,"delivers what it promises, shows what it hopes is pieced together.",0.9980894923210144,69.18258666992188,False,0.2921348314606742
"watching this digital-effects-heavy, supposed family-friendly comedy ",0.005054017063230276,276.0312194824219,"watching this digital-effects-heavy, nonsensical family-friendly comedy",0.018713453784585,173.79161071777344,False,0.8450704225352113
absolutely and completely ridiculous and ,0.0012732804752886295,275.3876647949219,"but, rabbit, you are absolutely fascinating and completely believable in your own way.",0.9997290968894958,64.1421890258789,True,0.37209302325581395
's a very tasteful rock and roll movie. ,0.9997681975364685,75.15283203125,this movie's a disgusting and redundant mess of a film.,0.0006381694111041725,90.37281036376953,True,0.2727272727272727
"the movie is almost completely lacking in suspense, surprise and consistent emotional conviction. ",0.0007830712129361928,158.58547973632812,"the film is almost completely full of gore and blood, and most of it is so disgusting that it barely requires a watch.",0.001803540624678135,25.21160125732422,False,0.3813559322033898
realistic portrayal ,0.9994831085205078,7832.96142578125,"realistic portrayal, doesn't it realistic portrayal",0.9933311343193054,678.07958984375,False,0.3921568627450981
"as if trying to grab a lump of play-doh, the harder that liman tries to squeeze his story ",0.0031371538061648607,259.2264709472656,"as if not trying to grab a lump of play-doh, the harder that liman tries to squeeze his story the worse, he finds himself",0.0016556193586438894,135.55178833007812,False,0.743801652892562
well-thought stunts or ,0.9986883997917175,4499.5712890625,not so much stunts or,0.06615009158849716,758.9118041992188,True,0.5217391304347826
reveals how important our special talents can be when put in service of of others. ,0.9996547698974609,104.05438995361328,reveals how important our special talents can be when put in service against of of others.,0.9995282888412476,135.9657745361328,False,0.9
no lika da ,0.0012270309962332249,2187.299560546875,"no way, da.",0.008007281459867954,454.93646240234375,False,0.5454545454545454
a welcome relief ,0.999122679233551,15009.1748046875,a welcome relief.,0.9990993738174438,1039.1114501953125,False,0.9411764705882353
