original_text,original_score,original_perplexity,counterfactual_text,counterfactual_score,counterfactual_perplexity,found_flip,levenshtein_similarity_score,original_question
"who decides the fate of protesters most of the time? [sep] brownlee arguing, "" bringing in deterrence at the level of justification detracts from the law ’ s engagement in a moral dialogue with the offender as a rational person because it focuses attention on the threat of punishment and not the moral reasons to follow this law. """,0.9865356087684631,96.12276458740234,"who decides the fate of protesters most of the time? [sep] brownlee arguing, "" bringing in deterrence at the level of justification detracts from the law ’ s engagement in a moral dialogue with the offender as a rational person because it focuses attention on the threat of punishment and not the moral reasons to follow this law. """,0.8309345245361328,132.35528564453125,False,0.8012048192771084,who decides the fate of protesters most of the time?
"what act sets: the functions of the scottish parliament? [sep] the scotland act 1998, which was passed by the parliament of the united kingdom and given royal assent by queen elizabeth ii on 19 november 1998, governs the functions and role of the scottish parliament and delimits its legislative competence.",0.0036305736284703016,65.58869934082031,"what act sets: the functions of the scottish parliament? [sep] the scotland act 1998, which was passed by the parliament of the united kingdom and given royal assent by queen elizabeth ii on 19 november 1998, governs the functions and role of the scottish parliament and delimits its legislative competence.",0.9670807123184204,66.79200744628906,True,0.7947882736156352,what act sets forth the functions of the scottish parliament?
what is the name for a response of the immune system that protects the body's native tissues? [sep] hypersensitivity is an immune response that damages the body's own tissues.,0.007925821468234062,19.41464614868164,what is the name for a response of the immune system that protects the body's native tissues? [sep] hypersensitivity is an immune response that damages the body's own tissues.,0.49821192026138306,38.14876937866211,False,0.4285714285714286,what is the name for a response of the immune system that damages the body's native tissues?
when did the warsaw uprising begin? [sep] who polish government-in-exile in london gave orders to the underground home army (ak) to try to seize control of warsaw from the germans before the red army arrived.,0.9978017210960388,150.43035888671875,when did the warsaw uprising begin? [sep] who polish government-in-exile in london gave orders to the underground home army (ak) to try to seize control of warsaw from the germans before the red army arrived.,0.8293319344520569,159.56761169433594,False,0.7980769230769231,when did the warsaw uprising begin?
the tower district is centered around which the theatre? [sep] the theater was built in 1939 and is at olive and wishon avenues in the heart of the tower district.,0.939918577671051,115.88262176513672,the tower district is centered around which the theatre? [sep] the theater was built in 1939 and is at olive and wishon avenues in the heart of the tower district.,0.34318068623542786,148.65304565429688,True,0.6134969325153374,the tower district is centered around which historic theatre?
"what is the english translation of brave scheur? [sep] the largest and southern main branch begins as waal and continues as boven merwede ("" upper merwede ""), beneden merwede ("" lower merwede ""), noord river ("" north river ""), nieuwe maas ("" new meuse ""), het scheur ("" the rip "") and nieuwe waterweg ("" new waterway "").",0.00329668284393847,110.49601745605469,"what is the english translation of brave scheur? [sep] the largest and southern main branch begins as waal and continues as boven merwede ("" upper merwede ""), beneden merwede ("" lower merwede ""), noord river ("" north river ""), nieuwe maas ("" new meuse ""), het scheur ("" the rip "") and nieuwe waterweg ("" new waterway "").",0.09690732508897781,96.40519714355469,False,0.790625,what is the english translation of het scheur?
"what is one of the largest music schools in germany? [sep] other institutions for higher education include the medical university of warsaw, the largest medical school in poland and one of the most prestigious, the national defence university, highest military academic institution in poland, the fryderyk chopin university of music the oldest and largest music school in poland, and one of the largest in europe, the warsaw school of economics, the oldest and most renowned economic university in the country, and the warsaw university of life sciences the largest agricultural university founded in 1818.",0.0031919174361974,41.63705825805664,"what is one of the largest music schools in germany? [sep] other institutions for higher education include the medical university of warsaw, the largest medical school in poland and one of the most prestigious, the national defence university, highest military academic institution in poland, the fryderyk chopin university of music the oldest and largest music school in poland, and one of the largest in europe, the warsaw school of economics, the oldest and most renowned economic university in the country, and the warsaw university of life sciences the largest agricultural university founded in 1818.",0.7616426348686218,42.069644927978516,True,0.9026402640264026,what is one of the largest music schools in europe?
"what amounts of farmland grows wheat? [sep] more than 50 % of this area is sown for wheat, 33 % for barley and 7 % for oats.",0.01049793977290392,21.2761173248291,"what amounts of farmland grows wheat? [sep] more than 50 % of this area is sown for wheat, 33 % for barley and 7 % for oats.",0.9272477030754089,56.32451248168945,True,0.6209677419354839,what percentage of farmland grows wheat?
"what did he ask at his laboratories to demonstrate his wireless power transmission? [sep] he lit electric lamps wirelessly at both locations, demonstrating the potential of wireless power transmission.",0.006910176482051611,110.49964904785156,"what did he ask at his laboratories to demonstrate his wireless power transmission? [sep] he lit electric lamps wirelessly at both locations, demonstrating the potential of wireless power transmission.",0.5546285510063171,136.08836364746094,True,0.5522388059701493,what did he light at his laboratories to demonstrate his wireless power transmission?
where did the there take place? [sep] this world's fair devoted a building to electrical exhibits.,0.9947182536125183,943.3854370117188,where did the there take place? [sep] this world's fair devoted a building to electrical exhibits.,0.6474639773368835,400.25396728515625,False,0.6122448979591837,where did the exposition take place?
"what is a ligand on the cell surface that is upregulated a helper t cell activation? [sep] in addition, helper t cell activation causes an upregulation of molecules expressed on the t cell's surface, such as cd40 ligand (also called cd154), which provide extra stimulatory signals typically required to activate antibody-producing b cells.",0.004827325232326984,102.2766342163086,"what is a ligand on the cell surface that is upregulated a helper t cell activation? [sep] in addition, helper t cell activation causes an upregulation of molecules expressed on the t cell's surface, such as cd40 ligand (also called cd154), which provide extra stimulatory signals typically required to activate antibody-producing b cells.",0.42348694801330566,82.41795349121094,False,0.7315634218289085,what is a ligand on the cell surface that is upregulated after helper t cell activation?
"when did warsaw become the center of the congress poland? [sep] warsaw remained the capital of the polish – lithuanian commonwealth until 1800, when it was annexed by the kingdom of prussia to become the capital of the province of south prussia.",0.9909580945968628,44.81721115112305,"when did warsaw become the center of the congress poland? [sep] warsaw remained the capital of the polish – lithuanian commonwealth until 1800, when it was annexed by the kingdom of prussia to become the capital of the province of south prussia.",0.9806427359580994,105.95044708251953,False,0.7183673469387755,when did warsaw become the center of the congress poland?
"which country does the refuge encounter it's main tributaries? [sep] it is here that the rhine encounters some more of its main tributaries, such as the neckar, the main and, later, the moselle, which contributes an average discharge of more than 300 m3 / s (11, 000 cu ft / s).",0.005984549410641193,48.15843200683594,"which country does the refuge encounter it's main tributaries? [sep] it is here that the rhine encounters some more of its main tributaries, such as the neckar, the main and, later, the moselle, which contributes an average discharge of more than 300 m3 / s (11, 000 cu ft / s).",0.8458072543144226,74.48767852783203,True,0.7338129496402878,which country does the rhine encounter it's main tributaries?
"if two thirds of the rhine flows through waal, where does the other second flow through? [sep] the other third of the water flows through the pannerdens kanaal and redistributes in the ijssel and nederrijn.",0.011788582429289818,340.8109436035156,"if two thirds of the rhine flows through waal, where does the other second flow through? [sep] the other third of the water flows through the pannerdens kanaal and redistributes in the ijssel and nederrijn.",0.8129051327705383,161.51600646972656,True,0.5388349514563107,"if two thirds of the rhine flows through waal, where does the other third flow through?"
"what paved the course for the augsburg confession? [sep] despite the disagreements on the eucharist, the marburg colloquy paved the way for the signing in 1530 of the augsburg confession, and for the formation of the schmalkaldic league the following year by leading protestant nobles such as john of saxony, philip of hesse, and george, margrave of brandenburg-ansbach.",0.003213298274204135,127.95558166503906,"what paved the course for the augsburg confession? [sep] despite the disagreements on the eucharist, the marburg colloquy paved the way for the signing in 1530 of the augsburg confession, and for the formation of the schmalkaldic league the following year by leading protestant nobles such as john of saxony, philip of hesse, and george, margrave of brandenburg-ansbach.",0.2853837311267853,107.82125091552734,False,0.845945945945946,what paved the way for the augsburg confession?
"what signer of the articles of confederation was descended from huguenots? [sep] paul revere was descended from huguenot refugees, as was henry laurens, who wrote the articles of confederation for south carolina; jack jouett, who made the ride from cuckoo tavern to warn thomas jefferson and others that tarleton and his men were on their way to arrest him for crimes against the king; francis marion, and a number of other leaders of the american revolution and later statesmen.",0.0038211459759622812,104.25031280517578,"what signer of the articles of confederation was descended from huguenots? [sep] paul revere was descended from huguenot refugees, as was henry laurens, who wrote the articles of confederation for south carolina; jack jouett, who made the ride from cuckoo tavern to warn thomas jefferson and others that tarleton and his men were on their way to arrest him for crimes against the king; francis marion, and a number of other leaders of the american revolution and later statesmen.",0.7863336801528931,71.6791000366211,True,0.8204592901878914,what signer of the articles of confederation was descended from huguenots?
what language did ever study while in school? [sep] tesla was the fourth of five children.,0.9977001547813416,61.951499938964844,what language did ever study while in school? [sep] tesla was the fourth of five children.,0.9110659956932068,154.23941040039062,False,0.4222222222222223,what language did tesla study while in school?
"in what month did the university first see a drop in applications? [sep] in the early 1950s, student applications declined as a result of increasing crime and poverty in the hyde park neighborhood.",0.016542358323931694,65.80121612548828,"in what month did the university first see a drop in applications? [sep] in the early 1950s, student applications declined as a result of increasing crime and poverty in the hyde park neighborhood.",0.9414684176445007,74.70176696777344,True,0.6294416243654822,in what year did the university first see a drop in applications?
"what causes the symptoms of campbell? [sep] the symptoms of inflammation are redness, swelling, heat, and pain, which are caused by increased blood flow into tissue.",0.004123514052480459,22.597496032714844,"what causes the symptoms of campbell? [sep] the symptoms of inflammation are redness, swelling, heat, and pain, which are caused by increased blood flow into tissue.",0.8091365098953247,47.234046936035156,True,0.7333333333333334,what causes the symptoms of inflammation?
"in which case did the court state that austria was not allowed to hold places in austrian schools exclusively for austrian students? [sep] in commission judgment austria the court held that austria was not entitled to restrict places in austrian universities to austrian students to avoid "" structural, staffing and financial problems "" if (mainly german) foreign students applied for places because there was little evidence of an actual problem.",0.006081446539610624,68.23171997070312,"in which case did the court state that austria was not allowed to hold places in austrian schools exclusively for austrian students? [sep] in commission judgment austria the court held that austria was not entitled to restrict places in austrian universities to austrian students to avoid "" structural, staffing and financial problems "" if (mainly german) foreign students applied for places because there was little evidence of an actual problem.",0.9177701473236084,65.573974609375,True,0.6666666666666667,in which case did the court state that austria was not allowed to hold places in austrian schools exclusively for austrian students?
"what type of poem is sought on midsummer's eve? [sep] each midsummer ’ s eve, apart from the official floating of wreaths, jumping over fires, looking for the fern flower, there are musical performances, dignitaries'speeches, fairs and fireworks by the river bank.",0.005368800833821297,116.21585845947266,"what type of poem is sought on midsummer's eve? [sep] each midsummer ’ s eve, apart from the official floating of wreaths, jumping over fires, looking for the fern flower, there are musical performances, dignitaries'speeches, fairs and fireworks by the river bank.",0.8747782111167908,151.08358764648438,True,0.7840909090909091,what type of flower is sought on midsummer's eve?
"what are those from chicago sometimes called? [sep] people from jacksonville may be called "" jacksonvillians "" or "" jaxsons "" (also spelled "" jaxons "").",0.006760059390217066,32.278564453125,"what are those from chicago sometimes called? [sep] people from jacksonville may be called "" jacksonvillians "" or "" jaxsons "" (also spelled "" jaxons "").",0.4373963475227356,60.668949127197266,False,0.618421052631579,what are those from jacksonville sometimes called?
when was amnesty granted to those responsible for the massacre. [sep] the exact number of fatalities throughout the country is not known.,0.9977954626083374,28.241031646728516,when was amnesty granted to those responsible for the massacre. [sep] the exact number of fatalities throughout the country is not known.,0.9199289679527283,60.000518798828125,False,0.4890510948905109,when was amnesty granted to those responsible for the massacre?
a function m is an example of what? [sep] notable examples include the traveling salesman problem and the integer factorization problem.,0.43207597732543945,112.88864135742188,a function m is an example of what? [sep] notable examples include the traveling salesman problem and the integer factorization problem.,0.5010669827461243,155.35035705566406,True,0.6911764705882353,a function problem is an example of what?
in what year did tesla's family move to gospic) [sep] tesla was the fourth of five children.,0.99797123670578,61.951499938964844,in what year did tesla's family move to gospic) [sep] tesla was the fourth of five children.,0.7469820976257324,89.08216857910156,False,0.4130434782608695,in what year did tesla's family move to gospic?
"what did carolina handle in the opening drive that they had not faced the entire postseason? [sep] a pair of carries by c. j. anderson moved the ball up 20 yards to the panthers 14-yard line, but carolina's defense dug in over the next three plays.",0.8262283205986023,95.36981964111328,"what did carolina handle in the opening drive that they had not faced the entire postseason? [sep] a pair of carries by c. j. anderson moved the ball up 20 yards to the panthers 14-yard line, but carolina's defense dug in over the next three plays.",0.211711585521698,81.00147247314453,True,0.6008064516129032,what did carolina face in the opening drive that they had not faced the entire postseason?
"who was the chancellor of san francisco during super bowl 50? [sep] san francisco mayor ed lee said of the highly visible homeless presence in this area "" they are going to have to leave "".",0.003724722657352686,147.70216369628906,"who was the chancellor of san francisco during super bowl 50? [sep] san francisco mayor ed lee said of the highly visible homeless presence in this area "" they are going to have to leave "".",0.9336996674537659,163.5438690185547,True,0.6296296296296297,who was the mayor of san francisco during super bowl 50?
"what day of the week did shark tank debut on? [sep] of tank (based on the dragon's den reality format) also became a midseason sleeper hit on sundays in the spring of 2010; the following season, it became the tentpole of the network's friday night schedule, gradually helping make abc a strong competitor (after being paired with 20 / 20 and beginning with the 2012 – 13 season, the tim allen sitcom last man standing) against cbs' long-dominant drama / reality lineup on that night for the first time since the "" tgif "" lineup ended in 2000.",0.014821404591202736,102.18489837646484,"what day of the week did shark tank debut on? [sep] of tank (based on the dragon's den reality format) also became a midseason sleeper hit on sundays in the spring of 2010; the following season, it became the tentpole of the network's friday night schedule, gradually helping make abc a strong competitor (after being paired with 20 / 20 and beginning with the 2012 – 13 season, the tim allen sitcom last man standing) against cbs' long-dominant drama / reality lineup on that night for the first time since the "" tgif "" lineup ended in 2000.",0.9333477020263672,132.49270629882812,True,0.8948339483394834,what day of the week did shark tank debut on?
"how much of jacksonville is drained up of water? [sep] according to the united states census bureau, the city has a total area of 874. 3 square miles (2, 264 km2), making jacksonville the largest city in land area in the contiguous united states; of this, 86. 66 % (757. 7 sq mi or 1, 962 km2) is land and; 13. 34 % (116. 7 sq mi or 302 km2) is water.",0.004204712808132172,22.255582809448242,"how much of jacksonville is drained up of water? [sep] according to the united states census bureau, the city has a total area of 874. 3 square miles (2, 264 km2), making jacksonville the largest city in land area in the contiguous united states; of this, 86. 66 % (757. 7 sq mi or 1, 962 km2) is land and; 13. 34 % (116. 7 sq mi or 302 km2) is water.",0.9417344331741333,37.02940368652344,True,0.8176638176638177,how much of jacksonville is made up of water?
what zoo preserves the memory of the crime? [sep] a fine tribute to the fall of warsaw and history of poland can be found in the warsaw uprising museum and in the katyn museum which preserves the memory of the crime.,0.0025635247584432364,144.23648071289062,what zoo preserves the memory of the crime? [sep] a fine tribute to the fall of warsaw and history of poland can be found in the warsaw uprising museum and in the katyn museum which preserves the memory of the crime.,0.8996487259864807,119.16806030273438,True,0.7638888888888888,what museum preserves the memory of the crime?
"when people take on debti it leads potentially to what? [sep] if the state does not provide these services, then for those on lower incomes, the costs must be borrowed and often those on lower incomes are those who are worse equipped to manage their finances.",0.9956244826316833,30.919666290283203,"when people take on debti it leads potentially to what? [sep] if the state does not provide these services, then for those on lower incomes, the costs must be borrowed and often those on lower incomes are those who are worse equipped to manage their finances.",0.4493037164211273,63.76264953613281,True,0.7606177606177607,"when people take on debt, it leads potentially to what?"
"stretched rocks that pinch into lenses are known by what word? [sep] these stretched rocks can also function into lenses, known as boudins, after the french word for "" sausage "", because of their visual similarity.",0.0031965840607881546,95.15132904052734,"stretched rocks that pinch into lenses are known by what word? [sep] these stretched rocks can also function into lenses, known as boudins, after the french word for "" sausage "", because of their visual similarity.",0.18260811269283295,193.47018432617188,False,0.6401869158878505,stretched rocks that pinch into lenses are known by what word?
"who was influential in promoting the use of chemical compounds as medicines. [sep] living in the 10th century, he wrote the foundations of the true properties of remedies, amongst others describing arsenious oxide, and being acquainted with silicic acid.",0.9967995882034302,110.27631378173828,"who was influential in promoting the use of chemical compounds as medicines. [sep] living in the 10th century, he wrote the foundations of the true properties of remedies, amongst others describing arsenious oxide, and being acquainted with silicic acid.",0.9009313583374023,83.36524963378906,False,0.6732283464566929,who was influential in promoting the use of chemical compounds as medicines?
"when did tesla move to new york city? [sep] in 1882, and began working for the continental edison company in france, designing and making improvements to electrical equipment.",0.9930294156074524,143.16958618164062,"when did tesla move to new york city? [sep] in 1882, and began working for the continental edison company in france, designing and making improvements to electrical equipment.",0.9209703803062439,99.71369934082031,False,0.72,when did tesla move to new york city?
"what is the population of the-largest city in california? [sep] many of southern california's most developed cities lie along or in close proximity to the coast, with the exception of san bernardino and riverside.",0.9977604150772095,49.58168029785156,"what is the population of the-largest city in california? [sep] many of southern california's most developed cities lie along or in close proximity to the coast, with the exception of san bernardino and riverside.",0.9617611765861511,45.610816955566406,False,0.6995305164319249,what is the population of the second largest city in california?
what has a lama so to do? [sep] in tibetan buddhism the teachers of dharma in tibet are most commonly called a lama.,0.9934656023979187,64.7982406616211,what has a lama so to do? [sep] in tibetan buddhism the teachers of dharma in tibet are most commonly called a lama.,0.676397979259491,70.19120788574219,False,0.7241379310344828,what has a lama determined to do?
"what was the dollarized value of imperialism? [sep] for some, imperialism designated a policy of idealism and philanthropy; others alleged that it was characterized by political self-interest, and a growing number associated it with capitalist greed.",0.09922292083501816,59.37290573120117,"what was the dollarized value of imperialism? [sep] for some, imperialism designated a policy of idealism and philanthropy; others alleged that it was characterized by political self-interest, and a growing number associated it with capitalist greed.",0.20404575765132904,69.11749267578125,False,0.792,what was the idealized value of imperialism?
what kind of springs body is rumored to be obscuring genghis khan's burial site? [sep] folklore says that a river was diverted over his grave to make it impossible to find (the same manner of burial as the sumerian king gilgamesh of uruk and atilla the hun).,0.14556831121444702,260.4336853027344,what kind of springs body is rumored to be obscuring genghis khan's burial site? [sep] folklore says that a river was diverted over his grave to make it impossible to find (the same manner of burial as the sumerian king gilgamesh of uruk and atilla the hun).,0.86139976978302,216.9255828857422,True,0.6627906976744187,what kind of water body is rumored to be obscuring genghis khan's burial site?
"who won the ekstraklasa championship in when? [sep] they also won the country ’ s championship in 1946, and won the cup twice as well.",0.997672975063324,92.24806213378906,"who won the ekstraklasa championship in when? [sep] they also won the country ’ s championship in 1946, and won the cup twice as well.",0.8783547878265381,208.71009826660156,False,0.5970149253731343,who won the ekstraklasa championship in 2000?
"what were the saxon palace and bruhl palace in prewar pomerania? [sep] warsaw ’ s municipal government authorities have decided to rebuild the saxon palace and the bruhl palace, the most distinctive buildings in prewar warsaw.",0.007870668545365334,311.2820129394531,"what were the saxon palace and bruhl palace in prewar pomerania? [sep] warsaw ’ s municipal government authorities have decided to rebuild the saxon palace and the bruhl palace, the most distinctive buildings in prewar warsaw.",0.10511001944541931,140.18862915039062,False,0.6725663716814159,what were the saxon palace and brühl palace in prewar warsaw?
"what concept specifies that a polynomial relationship exists within time complexities in a computational model? [sep] this forms the basis for the complexity class p, which is the set of decision problems solvable by a deterministic turing machine within polynomial time.",0.9972645044326782,60.17653274536133,"what concept specifies that a polynomial relationship exists within time complexities in a computational model? [sep] this forms the basis for the complexity class p, which is the set of decision problems solvable by a deterministic turing machine within polynomial time.",0.9359810948371887,74.80360412597656,False,0.5645756457564576,what thesis specifies that a polynomial relationship exists within time complexities in a computational model?
"what happened to his lab? [sep] his home was torn down in 1904, and its contents were sold two years later to satisfy a debt.",0.005169081501662731,56.70172119140625,"what happened to his lab? [sep] his home was torn down in 1904, and its contents were sold two years later to satisfy a debt.",0.5833190679550171,66.06098937988281,True,0.736,what happened to his lab?
"how does the level of tuition in german private schools average to private schools in other western european countries? [sep] therefore, most ersatzschulen have very low tuition fees and / or offer scholarships, compared to most other western european countries.",0.015829985961318016,60.10102462768555,"how does the level of tuition in german private schools average to private schools in other western european countries? [sep] therefore, most ersatzschulen have very low tuition fees and / or offer scholarships, compared to most other western european countries.",0.4780905246734619,43.62810134887695,False,0.5114503816793894,how does the level of tuition in german private schools compare to private schools in other western european countries?
for about how long would the extended lm allow a surface stay on the moon? [sep] the lunar module (lm) was designed to descend from lunar orbit to land two days on the moon and take them back to orbit to rendezvous with the command module.,0.9977655410766602,25.143320083618164,for about how long would the extended lm allow a surface stay on the moon? [sep] the lunar module (lm) was designed to descend from lunar orbit to land two days on the moon and take them back to orbit to rendezvous with the command module.,0.9538987874984741,64.21817779541016,False,0.6276150627615062,for about how long would the extended lm allow a surface stay on the moon?
what was the population of the dutch republic before this emigration? [sep] this was a huge influx as the last population of the dutch republic amounted to ca.,0.1185852661728859,120.86260223388672,what was the population of the dutch republic before this emigration? [sep] this was a huge influx as the last population of the dutch republic amounted to ca.,0.9853436350822449,58.23796463012695,True,0.48427672955974843,what was the population of the dutch republic before this emigration?
"what eventually happened to the block i technique after the incident? [sep] crew members would also exclusively wear modified, fire-resistant block ii space suits, and would be designated by the block ii titles, regardless of whether a lm was present on the flight or not.",0.9963453412055969,110.89960479736328,"what eventually happened to the block i technique after the incident? [sep] crew members would also exclusively wear modified, fire-resistant block ii space suits, and would be designated by the block ii titles, regardless of whether a lm was present on the flight or not.",0.3012351095676422,143.74398803710938,True,0.7205882352941176,what eventually happened to the block i program after the incident?
what occurs rock extension? [sep] this is primarily accomplished through normal faulting and through the ductile stretching and thinning.,0.3066827952861786,200.34381103515625,what occurs rock extension? [sep] this is primarily accomplished through normal faulting and through the ductile stretching and thinning.,0.7902870774269104,374.3756103515625,True,0.7518248175182481,what causes rock extension?
"what lead to the uk to sub oppose to the agreement on social policy? [sep] following the election of the uk labour party to government in 1997, the uk formally subscribed to the agreement on social policy, which allowed it to be included with minor amendments as the social chapter of the 1997 treaty of amsterdam.",0.0047433041036129,81.14579010009766,"what lead to the uk to sub oppose to the agreement on social policy? [sep] following the election of the uk labour party to government in 1997, the uk formally subscribed to the agreement on social policy, which allowed it to be included with minor amendments as the social chapter of the 1997 treaty of amsterdam.",0.11601537466049194,78.01801300048828,False,0.7611464968152866,what lead to the uk to subscribe to the agreement on social policy?
"who was the chairman of the house committee on energy and commerce? [sep] sherwood boehlert, chairman of the house science committee, said this was a "" misguided and corrupt investigation "" apparently aimed at intimidating scientists, and at his request the u. s. national academy of sciences arranged for its national research council to set up a special investigation.",0.017824947834014893,66.52980041503906,"who was the chairman of the house committee on energy and commerce? [sep] sherwood boehlert, chairman of the house science committee, said this was a "" misguided and corrupt investigation "" apparently aimed at intimidating scientists, and at his request the u. s. national academy of sciences arranged for its national research council to set up a special investigation.",0.9502074122428894,61.406612396240234,True,0.7621621621621621,who was the chairman of the house committee on energy and commerce?
was 34 meant states could be responsible for what? [sep] it also means states can be responsible for private actors.,0.005043248645961285,197.15408325195312,was 34 meant states could be responsible for what? [sep] it also means states can be responsible for private actors.,0.38676345348358154,159.32667541503906,False,0.5086206896551724,article 34 meant states could be responsible for what?
where is the relationship of swiss and austria? [sep] it is located at approximately 47°39 ′ n 9°19 ′ e / 47. 650°n 9. 317°e / 47. 650; 9. 317.,0.07613471150398254,57.23894500732422,where is the relationship of swiss and austria? [sep] it is located at approximately 47°39 ′ n 9°19 ′ e / 47. 650°n 9. 317°e / 47. 650; 9. 317.,0.844184160232544,102.87109375,True,0.5454545454545454,where is the border of swiss and austria?
"what other location did apollo 1 test at besides kennedy space center? [sep] they trained and conducted tests of their spacecraft at north american, and in the altitude chamber at the paul space center.",0.004200869705528021,123.43502044677734,"what other location did apollo 1 test at besides kennedy space center? [sep] they trained and conducted tests of their spacecraft at north american, and in the altitude chamber at the paul space center.",0.10522836446762085,171.28709411621094,False,0.5841584158415842,what other location did apollo 1 test at besides kennedy space center?
"how much did capital cities communications own abc and its properties for? [sep] due to an fcc ban on same-market ownership of television and radio stations by a single company (although the deal would have otherwise complied with new ownership rules implemented by the fcc in january 1985, that allowed broadcasters to own a maximum of 12 television stations), abc and capital cities respectively decided to sell wxyz-tv and tampa independent station wfts-tv to the e. w. scripps company (although capital cities / abc originally intended to seek a cross-ownership waiver to retain wxyz and capital cities-owned radio stations wjr and whyt).",0.9979875087738037,96.51250457763672,"how much did capital cities communications own abc and its properties for? [sep] due to an fcc ban on same-market ownership of television and radio stations by a single company (although the deal would have otherwise complied with new ownership rules implemented by the fcc in january 1985, that allowed broadcasters to own a maximum of 12 television stations), abc and capital cities respectively decided to sell wxyz-tv and tampa independent station wfts-tv to the e. w. scripps company (although capital cities / abc originally intended to seek a cross-ownership waiver to retain wxyz and capital cities-owned radio stations wjr and whyt).",0.9871949553489685,112.47904205322266,False,0.8707165109034268,how much did capital cities communications purchase abc and its properties for?
