original_text,original_score,original_perplexity,counterfactual_text,counterfactual_score,counterfactual_perplexity,found_flip,levenshtein_similarity_score,original_question
"what is one of the largest music schools in europe? [sep] other institutions for higher education include the medical university of warsaw, the largest medical school in poland and one of the most prestigious, the national defence university, highest military academic institution in poland, the fryderyk chopin university ofaha the oldest and largestasi school in poland, and one of the largest in europe, the warsaw school of economics, the oldest and most renowned economic university in the country, and the warsaw university of life sciences the largest agricultural university founded in 1818.",0.0031919174361974,41.63705825805664,"what is one of the largest music schools in europe? [sep] other institutions for higher education include the medical university of warsaw, the largest medical school in poland and one of the most prestigious, the national defence university, highest military academic institution in poland, the fryderyk chopin university ofaha the oldest and largestasi school in poland, and one of the largest in europe, the warsaw school of economics, the oldest and most renowned economic university in the country, and the warsaw university of life sciences the largest agricultural university founded in 1818.",0.7616426348686218,56.017539978027344,True,0.8864774624373957,what is one of the largest music schools in europe?
"what percentage of vanilla grows wheat? [sep] more than 50 % of this area is sown for wheat, 33 % for barley and 7 % for oats.",0.01049793977290392,21.2761173248291,"what percentage of vanilla grows wheat? [sep] more than 50 % of this area is sown for wheat, 33 % for barley and 7 % for oats.",0.9272477030754089,53.5513801574707,True,0.6111111111111112,what percentage of farmland grows wheat?
"what did hexed at his laboratories to demonstrate his wireless power transmission? [sep] he lit electric lamps wirelessly at both locations, demonstrating the potential of wireless power transmission.",0.006910176482051611,110.49964904785156,"what did hexed at his laboratories to demonstrate his wireless power transmission? [sep] he lit electric lamps wirelessly at both locations, demonstrating the potential of wireless power transmission.",0.5546285510063171,205.56265258789062,True,0.5549999999999999,what did he light at his laboratories to demonstrate his wireless power transmission?
where did the exposition take place? [sep] this world's fair devoted a building to electrical exhibits.,0.9947182536125183,943.3854370117188,where did the exposition take place? [sep] this world's fair devoted a building to electrical exhibits.,0.6474639773368835,263.1772766113281,False,0.5825242718446602,where did the exposition take place?
"what is aoxide on the cell surface that is upregulated after helper t cell activation? [sep] in addition, helper t cell activation causes an upregulation of molecules expressed on the t cell's surface, such as cd40 sequence (also called cd154), which provide extra stimulatory signals typically required to activate antibody-producing b cells.",0.004827325232326984,102.2766342163086,"what is aoxide on the cell surface that is upregulated after helper t cell activation? [sep] in addition, helper t cell activation causes an upregulation of molecules expressed on the t cell's surface, such as cd40 sequence (also called cd154), which provide extra stimulatory signals typically required to activate antibody-producing b cells.",0.42348694801330566,94.18638610839844,False,0.7084548104956268,what is a ligand on the cell surface that is upregulated after helper t cell activation?
"when did warsaw become the center of therz poland? [sep] warsaw remained the capital of the polish – lithuanian commonwealth until 1796, when it was annexed by the kingdom of prussia to become the capital of the province of south prussia.",0.9909580945968628,44.81721115112305,"when did warsaw become the center of therz poland? [sep] warsaw remained the capital of the polish – lithuanian commonwealth until 1796, when it was annexed by the kingdom of prussia to become the capital of the province of south prussia.",0.9806427359580994,109.19984436035156,False,0.7521008403361344,when did warsaw become the center of the congress poland?
"which country does the rhine encounter it's main tributaries? [sep] it is here that the rhine encounters some more of its main tributaries, such as thevaryar, the main and, later, the momonium, which contributes an average discharge of more than 300 m3 / s (11, 000 cu ft / s).",0.005984549410641193,48.15843200683594,"which country does the rhine encounter it's main tributaries? [sep] it is here that the rhine encounters some more of its main tributaries, such as thevaryar, the main and, later, the momonium, which contributes an average discharge of more than 300 m3 / s (11, 000 cu ft / s).",0.8458072543144226,78.41934204101562,True,0.6967509025270758,which country does the rhine encounter it's main tributaries?
"if two thirds of the rhine flows through waal, where does the other 747 flow through? [sep] the other end of the water flows through the pannerdens kanaal and redistributes in the ijssel and nederrijn.",0.011788582429289818,340.8109436035156,"if two thirds of the rhine flows through waal, where does the other 747 flow through? [sep] the other end of the water flows through the pannerdens kanaal and redistributes in the ijssel and nederrijn.",0.8129051327705383,207.41995239257812,True,0.5472636815920398,"if two thirds of the rhine flows through waal, where does the other third flow through?"
"what mark the exception for the augsburg confession? [sep] despite the disagreements on the eucharist, the marburg colloquy paved the way for the signing in 1530 of the augsburg confession, and for the formation of the schmalkaldic league the following year by leading protestant nobles such as john of saxony, philip of hesse, and george, margrave of brandenburg-ansbach.",0.003213298274204135,127.95558166503906,"what mark the exception for the augsburg confession? [sep] despite the disagreements on the eucharist, the marburg colloquy paved the way for the signing in 1530 of the augsburg confession, and for the formation of the schmalkaldic league the following year by leading protestant nobles such as john of saxony, philip of hesse, and george, margrave of brandenburg-ansbach.",0.2853837311267853,120.37763214111328,False,0.8413978494623656,what paved the way for the augsburg confession?
"what signer of the articles of confederation was nun fromicularuenots? [sep]orn revere was descended from huguenot refugees, as was henry laurens, who signed the articles of confederation for south carolina; jack jouett, who made the ride from cuckoo tavern to warn thomas jefferson and others that tarleton and his men were on their way to arrest him for crimes against the king; francis marion, and a number of other leaders of the american revolution and later statesmen.",0.0038211459759622812,104.25031280517578,"what signer of the articles of confederation was nun fromicularuenots? [sep]orn revere was descended from huguenot refugees, as was henry laurens, who signed the articles of confederation for south carolina; jack jouett, who made the ride from cuckoo tavern to warn thomas jefferson and others that tarleton and his men were on their way to arrest him for crimes against the king; francis marion, and a number of other leaders of the american revolution and later statesmen.",0.7863336801528931,126.8547592163086,True,0.8396624472573839,what signer of the articles of confederation was descended from huguenots?
what language did tesla study while in school? [sep] tesla was the fourth of five children.,0.9977001547813416,61.951499938964844,what language did tesla study while in school? [sep] tesla was the fourth of five children.,0.9110659956932068,80.16646575927734,False,0.41758241758241754,what language did tesla study while in school?
"in what year did the university first see a drop in applications? [sep] in the early 1950s, student applications managed as a result of increasing crime and poverty in the hyde park neighborhood.",0.016542358323931694,65.80121612548828,"in what year did the university first see a drop in applications? [sep] in the early 1950s, student applications managed as a result of increasing crime and poverty in the hyde park neighborhood.",0.9414684176445007,98.06269836425781,True,0.6,in what year did the university first see a drop in applications?
"what causes the symptoms of inflammation? [sep] the death of aging are redness, swelling, heat, and pain, which are caused by increased blood flow into tissueusions",0.004123514052480459,22.597496032714844,"what causes the symptoms of inflammation? [sep] the death of aging are redness, swelling, heat, and pain, which are caused by increased blood flow into tissueusions",0.8091365098953247,97.08309173583984,True,0.7317073170731707,what causes the symptoms of inflammation?
"in which occasion did the court state that austria was not allowed to hold places in austrian schools exclusively for austrian students? [sep] in commission against austria the court held that austria was not entitled to restrict places in austrian universities to austrian students to avoid "" structural, staffing and financial problems "" if (mainly german) foreign students applied for places because there was little evidence of an actual problem.",0.006081446539610624,68.23171997070312,"in which occasion did the court state that austria was not allowed to hold places in austrian schools exclusively for austrian students? [sep] in commission against austria the court held that austria was not entitled to restrict places in austrian universities to austrian students to avoid "" structural, staffing and financial problems "" if (mainly german) foreign students applied for places because there was little evidence of an actual problem.",0.9177701473236084,63.011741638183594,True,0.6622222222222223,in which case did the court state that austria was not allowed to hold places in austrian schools exclusively for austrian students?
"what type of flower is default on midsummer's eve? [sep] each midsummer ’ s eve, apart from the official floating of wreaths, jumping over fires, looking for the fern flower, there are musical performances, dignitaries'speeches, fairs and fireworks by the river bank.",0.005368800833821297,116.21585845947266,"what type of flower is default on midsummer's eve? [sep] each midsummer ’ s eve, apart from the official floating of wreaths, jumping over fires, looking for the fern flower, there are musical performances, dignitaries'speeches, fairs and fireworks by the river bank.",0.8747782111167908,171.3592987060547,True,0.7752808988764045,what type of flower is sought on midsummer's eve?
"what are those from jacksonville rare called? [sep] people from jacksonville may be called "" jacksonvillians "" or "" jaxsons "" (also spelled "" jaxons "").",0.006760059390217066,32.278564453125,"what are those from jacksonville rare called? [sep] people from jacksonville may be called "" jacksonvillians "" or "" jaxsons "" (also spelled "" jaxons "").",0.4373963475227356,64.03727722167969,False,0.618421052631579,what are those from jacksonville sometimes called?
when was amnesty granted to those responsible for the massacre? [sep] the exact number of fatalities throughout the country is not known.,0.9977954626083374,28.241031646728516,when was amnesty granted to those responsible for the massacre? [sep] the exact number of fatalities throughout the country is not known.,0.9199289679527283,54.26887512207031,False,0.4890510948905109,when was amnesty granted to those responsible for the massacre?
a iucn problem is an example of what? [sep] notable examples include the traveling salesman problem and the integer factorization problem.,0.43207597732543945,112.88864135742188,a iucn problem is an example of what? [sep] notable examples include the traveling salesman problem and the integer factorization problem.,0.5010669827461243,159.3733367919922,True,0.6811594202898551,a function problem is an example of what?
in what year did tesla's family move to gospic? [sep] tesla was the fourth of five children.,0.99797123670578,61.951499938964844,in what year did tesla's family move to gospic? [sep] tesla was the fourth of five children.,0.7469820976257324,67.61710357666016,False,0.4130434782608695,in what year did tesla's family move to gospic?
"what did carolina face in the opening drive that they had not faced the entirembling? [sep] a pair of carries by c. j. anderson moved the ball up 20 yards to the panthers 14-yard line, but carolina's defense dug in over the next three plays.",0.8262283205986023,95.36981964111328,"what did carolina face in the opening drive that they had not faced the entirembling? [sep] a pair of carries by c. j. anderson moved the ball up 20 yards to the panthers 14-yard line, but carolina's defense dug in over the next three plays.",0.211711585521698,115.10710144042969,True,0.6182572614107884,what did carolina face in the opening drive that they had not faced the entire postseason?
"who was the mayor of san francisco during super bowl 50? [sep] san francisco ghetto ed lee said of the highly visible homeless presence in this area "" they are going to have to leave "".",0.003724722657352686,147.70216369628906,"who was the mayor of san francisco during super bowl 50? [sep] san francisco ghetto ed lee said of the highly visible homeless presence in this area "" they are going to have to leave "".",0.9336996674537659,187.15478515625,True,0.6270270270270271,who was the mayor of san francisco during super bowl 50?
"what day of the week did top tank debut on? [sep] shark tank (based on the dragon's den reality format) also became a midseason sleeper hit on sundays in the spring of 2010; the following season, it became the tentpole of the network's friday night schedule, gradually helping make abc a strong competitor (after being paired with 20 / 20 and beginning with the 2012 – 13 season, the tim allen sitcom last man standing) against cbs' long-dominant drama / reality lineup on that night for the first time since the "" tgif "" lineup ended in 2000.",0.014821404591202736,102.18489837646484,"what day of the week did top tank debut on? [sep] shark tank (based on the dragon's den reality format) also became a midseason sleeper hit on sundays in the spring of 2010; the following season, it became the tentpole of the network's friday night schedule, gradually helping make abc a strong competitor (after being paired with 20 / 20 and beginning with the 2012 – 13 season, the tim allen sitcom last man standing) against cbs' long-dominant drama / reality lineup on that night for the first time since the "" tgif "" lineup ended in 2000.",0.9333477020263672,134.91346740722656,True,0.8931860036832413,what day of the week did shark tank debut on?
"how much of jacksonville is made up of water? [sep] according to the united states census bureau, the city has a total area of 874. 3 square miles (2, 264 km2), making jacksonville the largest city in land area in the contiguous united states; of this, 86. 66 % (757. 7 sq mi or 1, 962 km2) is land and; 13. 34 % (116. 7 sq mi or 302 km2) is acres.",0.004204712808132172,22.255582809448242,"how much of jacksonville is made up of water? [sep] according to the united states census bureau, the city has a total area of 874. 3 square miles (2, 264 km2), making jacksonville the largest city in land area in the contiguous united states; of this, 86. 66 % (757. 7 sq mi or 1, 962 km2) is land and; 13. 34 % (116. 7 sq mi or 302 km2) is acres.",0.9417344331741333,35.858951568603516,True,0.8132183908045977,how much of jacksonville is made up of water?
what lovers preserves the memory of the crime? [sep] a fine tribute to the fall of warsaw and history of poland can be found in the warsaw uprising museum and in the katyn museum which preserves the memory of the crime.,0.0025635247584432364,144.23648071289062,what lovers preserves the memory of the crime? [sep] a fine tribute to the fall of warsaw and history of poland can be found in the warsaw uprising museum and in the katyn museum which preserves the memory of the crime.,0.8996487259864807,140.19349670410156,True,0.7534246575342466,what museum preserves the memory of the crime?
"when people take on debt, it sounds shame to what? [sep] if the state does not provide these services, then for those on lower incomes, the costs must be borrowed and often those on lower incomes are those who are misery cake to manage their finances.",0.9956244826316833,30.919666290283203,"when people take on debt, it sounds shame to what? [sep] if the state does not provide these services, then for those on lower incomes, the costs must be borrowed and often those on lower incomes are those who are misery cake to manage their finances.",0.4493037164211273,86.046875,True,0.7290836653386454,"when people take on debt, it leads potentially to what?"
"stretched rocks that pinch into buckled are known by what word? [sep] these stretched rocks can also pinch into cosmetic adventist known as boudins, after the french word for "" sausage "", because of their visual similarity.",0.0031965840607881546,95.15132904052734,"stretched rocks that pinch into buckled are known by what word? [sep] these stretched rocks can also pinch into cosmetic adventist known as boudins, after the french word for "" sausage "", because of their visual similarity.",0.18260811269283295,354.88568115234375,False,0.6098654708520179,stretched rocks that pinch into lenses are known by what word?
"which was usable in promoting the use of chemical compounds as medicinestler [sep] living in the 10th century, he wrote the foundations of the true properties of remedies, amongst others describing arsenious oxide, and being acquainted with silicic acid.",0.9967995882034302,110.27631378173828,"which was usable in promoting the use of chemical compounds as medicinestler [sep] living in the 10th century, he wrote the foundations of the true properties of remedies, amongst others describing arsenious oxide, and being acquainted with silicic acid.",0.9009313583374023,199.4198760986328,False,0.6732283464566929,who was influential in promoting the use of chemical compounds as medicines?
"when did tesla move to new york city? [sep] in 1882, tesla began working for the continental edison company in france, designing and making improvements to electrical equipment.",0.9930294156074524,143.16958618164062,"when did tesla move to new york city? [sep] in 1882, tesla began working for the continental edison company in france, designing and making improvements to electrical equipment.",0.9209703803062439,78.12318420410156,False,0.751412429378531,when did tesla move to new york city?
"what is the population of the second largest city in california? [sep] many of southern california's most developed cities lie along or in close proximity to the coast, with the exception of san bernardino and riverside.",0.9977604150772095,49.58168029785156,"what is the population of the second largest city in california? [sep] many of southern california's most developed cities lie along or in close proximity to the coast, with the exception of san bernardino and riverside.",0.9617611765861511,39.24536895751953,False,0.6772727272727272,what is the population of the second largest city in california?
what has a lama [cls] to do? [sep] in tibetan buddhism the superintendent of dharma in tibet are most commonly called a lama.,0.9934656023979187,64.7982406616211,what has a lama [cls] to do? [sep] in tibetan buddhism the superintendent of dharma in tibet are most commonly called a lama.,0.676397979259491,67.7253646850586,False,0.624,what has a lama determined to do?
"what was the idealized value of imperialism? [sep] for some, imperialism designated a policy of idealism andety; others alleged that it was characterized by political self-interest, and a growing number associated it with capitalist greed.",0.09922292083501816,59.37290573120117,"what was the idealized value of imperialism? [sep] for some, imperialism designated a policy of idealism andety; others alleged that it was characterized by political self-interest, and a growing number associated it with capitalist greed.",0.20404575765132904,106.01756286621094,False,0.7405857740585774,what was the idealized value of imperialism?
what kind of water body is rumored to be ob glimpsering genghis khan's burial site? [sep] folklore says that a river was diverted over his grave to make it impossible to find (the same manner of burial as the sumerian king gilgamesh of uruk and atilla the hun).,0.14556831121444702,260.4336853027344,what kind of water body is rumored to be ob glimpsering genghis khan's burial site? [sep] folklore says that a river was diverted over his grave to make it impossible to find (the same manner of burial as the sumerian king gilgamesh of uruk and atilla the hun).,0.86139976978302,253.0583038330078,True,0.6551724137931034,what kind of water body is rumored to be obscuring genghis khan's burial site?
"who won the ekstraklasa championship in 2000? [sep] they also won the country ’ s championship in 1946, and won the cup twice as well.",0.997672975063324,92.24806213378906,"who won the ekstraklasa championship in 2000? [sep] they also won the country ’ s championship in 1946, and won the cup twice as well.",0.8783547878265381,169.37132263183594,False,0.5970149253731343,who won the ekstraklasa championship in 2000?
"what were the princes palace and bruhl palace in prewar warsaw? [sep] warsaw ’ s municipal government authorities have decided to rebuild the starbucks palace and the bruhl palace, the most distinctive buildings in prewar warsaw.",0.007870668545365334,311.2820129394531,"what were the princes palace and bruhl palace in prewar warsaw? [sep] warsaw ’ s municipal government authorities have decided to rebuild the starbucks palace and the bruhl palace, the most distinctive buildings in prewar warsaw.",0.10511001944541931,190.57589721679688,False,0.6506550218340612,what were the saxon palace and brühl palace in prewar warsaw?
"what added solve that a polynomial relationship exists within time complexities in a computational model? [sep] this rooted the neededzuki the complexity class p, which is the set of decision problems solvable by a deterministic turing machine within polynomial time.",0.9972645044326782,60.17653274536133,"what added solve that a polynomial relationship exists within time complexities in a computational model? [sep] this rooted the neededzuki the complexity class p, which is the set of decision problems solvable by a deterministic turing machine within polynomial time.",0.9359810948371887,186.1470947265625,False,0.5468164794007491,what thesis specifies that a polynomial relationship exists within time complexities in a computational model?
"what happened to his lab? [sep] his lab was torn down in 1904, and its contents were sold two years later to satisfy a debt.",0.005169081501662731,56.70172119140625,"what happened to his lab? [sep] his lab was torn down in 1904, and its contents were sold two years later to satisfy a debt.",0.5833190679550171,60.739925384521484,True,0.7419354838709677,what happened to his lab?
"how does the level of humidity in german private schools compare to private schools in other western european countries? [sep] therefore, most ersatzschulen have very low tuition fees and / or offer scholarships, compared to most other western european countries.",0.015829985961318016,60.10102462768555,"how does the level of humidity in german private schools compare to private schools in other western european countries? [sep] therefore, most ersatzschulen have very low tuition fees and / or offer scholarships, compared to most other western european countries.",0.4780905246734619,41.84598922729492,False,0.5095057034220533,how does the level of tuition in german private schools compare to private schools in other western european countries?
for about how long would the extended lm allow a surface stay on the moon? [sep] the lunar module (lm) was designed to descend from lunar orbit to land two astronauts on the moon and take them back to orbit to rendezvous with the command module.,0.9977655410766602,25.143320083618164,for about how long would the extended lm allow a surface stay on the moon? [sep] the lunar module (lm) was designed to descend from lunar orbit to land two astronauts on the moon and take them back to orbit to rendezvous with the command module.,0.9538987874984741,59.89812088012695,False,0.6693877551020408,for about how long would the extended lm allow a surface stay on the moon?
what was the population of the dutch republic before this emigration? [sep] this was a huge influx as the armed population of the dutch republic amounted to ca.,0.1185852661728859,120.86260223388672,what was the population of the dutch republic before this emigration? [sep] this was a huge influx as the armed population of the dutch republic amounted to ca.,0.9853436350822449,68.4699935913086,True,0.48750000000000004,what was the population of the dutch republic before this emigration?
"whatquisite happened to the blockiredlish after the incident? [sep] crew members would also await wear modified, fire-resistant block ii space suits, and would be designated by the block ii titles, regardless of whether a lm was present on the flight or not.",0.9963453412055969,110.89960479736328,"whatquisite happened to the blockiredlish after the incident? [sep] crew members would also await wear modified, fire-resistant block ii space suits, and would be designated by the block ii titles, regardless of whether a lm was present on the flight or not.",0.3012351095676422,304.1197509765625,True,0.6976744186046512,what eventually happened to the block i program after the incident?
what causes rock extension? [sep] this is primarily accomplished through basics faulting and through the ductile stretching and thinning.,0.3066827952861786,200.34381103515625,what causes rock extension? [sep] this is primarily accomplished through basics faulting and through the ductile stretching and thinning.,0.7902870774269104,441.934326171875,True,0.708029197080292,what causes rock extension?
"what trillion to the uk to subscribe to the agreement on social policy? [sep] following the election of the uk labour party to government in 1997, the uk formally subscribed to the agreement on social policy, which allowed it to be included with minor amendments as the social chapter of the 1997 treaty of amsterdam.",0.0047433041036129,81.14579010009766,"what trillion to the uk to subscribe to the agreement on social policy? [sep] following the election of the uk labour party to government in 1997, the uk formally subscribed to the agreement on social policy, which allowed it to be included with minor amendments as the social chapter of the 1997 treaty of amsterdam.",0.11601537466049194,75.30999755859375,False,0.7539432176656151,what lead to the uk to subscribe to the agreement on social policy?
"who was the chairman of the house committee on energy andorra? [sep] sherwood boehlert, chairman of the house science committee, said this was a "" misguided and illegitimate investigation "" apparently aimed at intimidating scientists, and at his request the u. s. national academy of sciences arranged for its national research council to set up a special investigation.",0.017824947834014893,66.52980041503906,"who was the chairman of the house committee on energy andorra? [sep] sherwood boehlert, chairman of the house science committee, said this was a "" misguided and illegitimate investigation "" apparently aimed at intimidating scientists, and at his request the u. s. national academy of sciences arranged for its national research council to set up a special investigation.",0.9502074122428894,77.14196014404297,True,0.8054054054054054,who was the chairman of the house committee on energy and commerce?
article 34 meant states could be stigma for what? [sep] it also means states can be responsible for private actors.,0.005043248645961285,197.15408325195312,article 34 meant states could be stigma for what? [sep] it also means states can be responsible for private actors.,0.38676345348358154,398.2443542480469,False,0.5130434782608695,article 34 meant states could be responsible for what?
where is thetur of swiss and austria? [sep] it is located at approximately 47°39 ′ n 9°19 ′ e / 47. 650°n 9. 317°e / 47. ordnance; 9. 317.,0.07613471150398254,57.23894500732422,where is thetur of swiss and austria? [sep] it is located at approximately 47°39 ′ n 9°19 ′ e / 47. 650°n 9. 317°e / 47. ordnance; 9. 317.,0.844184160232544,169.77957153320312,True,0.5434782608695652,where is the border of swiss and austria?
"what other location didtz 1 test at rustava dna center? [sep] they trained and conducted tests of their spacecraft at north american, and in the altitude chamber at the kennedy space center.",0.004200869705528021,123.43502044677734,"what other location didtz 1 test at rustava dna center? [sep] they trained and conducted tests of their spacecraft at north american, and in the altitude chamber at the kennedy space center.",0.10522836446762085,332.37408447265625,False,0.6736842105263158,what other location did apollo 1 test at besides kennedy space center?
